1;4000000;4000000;3139521;0.000000;0.149463;0.149502;3.139521;
2;4000000;2000000;1571094;0.000000;0.076397;0.076773;3.142572;
3;4000000;1333334;1046760;0.000000;0.051150;0.059577;3.142043;
4;4000000;1000000;785041;0.000000;0.040900;0.040942;3.142546;
5;4000000;800000;628918;0.000000;0.030991;0.031123;3.143539;
6;4000000;666670;524173;0.000000;0.025871;0.025999;3.141721;
7;4000000;571432;449101;0.000000;0.022013;0.025780;3.142950;
8;4000000;500000;393144;0.000000;0.019290;0.021260;3.142693;
9;4000000;444448;348877;0.000000;0.017316;0.017461;3.141671;
10;4000000;400000;313903;0.000000;0.015440;0.016403;3.142094;
11;4000000;363640;285318;0.000000;0.014030;0.016048;3.142196;
12;4000000;333337;261784;0.000000;0.012882;0.013506;3.141539;
1;300000000;300000000;235622655;0.000000;11.265942;11.266034;3.141635;
2;300000000;150000000;117805168;0.000000;5.730255;5.730597;3.141506;
3;300000000;100000000;78543426;0.000000;3.848263;3.849954;3.141618;
4;300000000;75000000;58909436;0.000000;2.864448;2.871033;3.141565;
5;300000000;60000000;47119809;0.000000;2.291402;2.296997;3.141604;
6;300000000;50000000;39269844;0.000000;1.909810;2.043894;3.141772;
7;300000000;42857148;33658127;0.000000;1.640578;1.868767;3.141396;
8;300000000;37500000;29451759;0.000000;1.432935;1.649358;3.141445;
9;300000000;33333336;26175261;0.000000;1.273481;1.273659;3.141653;
10;300000000;30000000;23560147;0.000000;1.146665;1.302249;3.141745;
11;300000000;27272730;21422038;0.000000;1.049480;1.049673;3.141753;
12;300000000;25000000;19635772;0.000000;0.962973;1.096041;3.141799;
1;5000000000;5000000000;3926954897;0.000000;186.992350;186.992456;3.141564;
2;5000000000;2500000000;1963513581;0.000000;95.694897;95.695239;3.141595;
3;5000000000;1666666668;1308983470;0.000000;64.133296;64.133485;3.141560;
4;5000000000;1250000000;981778130;0.000000;48.108131;48.108396;3.141605;
5;5000000000;1000000000;785374062;0.000000;38.488649;38.489169;3.141576;
6;5000000000;833333335;654483347;0.000000;32.079587;32.079884;3.141577;
7;5000000000;714285716;560985650;0.000000;27.525293;27.525788;3.141613;
9;5000000000;555555560;436317178;0.000000;21.397264;21.397586;3.141620;
12;5000000000;416666674;327261684;0.000000;16.046169;16.764144;3.141586;
