1;4;4;4;0.000000;0.000003;0.000038;4.000000;
2;4;2;2;0.000000;0.000003;0.002171;4.000000;
3;4;2;2;0.000000;0.000002;0.003773;2.000000;
4;4;1;0;0.000000;0.000003;0.001877;1.000000;
5;4;4;3;0.000000;0.000003;0.003080;3.000000;
6;4;4;3;0.000000;0.000003;0.000597;3.000000;
7;4;4;2;0.000000;0.000003;0.004948;2.000000;
8;4;4;1;0.000000;0.000004;0.000052;1.000000;
9;4;4;3;0.000000;0.000003;0.007641;3.000000;
10;4;4;2;0.000000;0.000004;0.001366;2.000000;
11;4;4;4;0.000000;0.000005;0.000064;4.000000;
12;4;4;3;0.000000;0.000005;0.000063;3.000000;
1;3;3;3;0.000000;0.000003;0.000038;4.000000;
2;3;2;2;0.000000;0.000003;0.000042;4.000000;
3;3;1;1;0.000000;0.000003;0.000041;4.000000;
4;3;3;2;0.000000;0.000003;0.000299;2.666667;
5;3;3;2;0.000000;0.000003;0.000160;2.666667;
6;3;3;3;0.000000;0.000003;0.000171;4.000000;
7;3;3;3;0.000000;0.000003;0.000119;4.000000;
8;3;3;2;0.000000;0.000003;0.002192;2.666667;
9;3;3;3;0.000000;0.000003;0.001255;4.000000;
10;3;3;2;0.000000;0.000005;0.001859;2.666667;
11;3;3;2;0.000000;0.000004;0.000051;2.666667;
12;3;3;3;0.000000;0.000005;0.000973;4.000000;
1;5;5;4;0.000000;0.000003;0.000038;3.200000;
2;5;3;2;0.000000;0.000004;0.000403;3.200000;
3;5;3;2;0.000000;0.000002;0.003707;2.400000;
4;5;2;2;0.000000;0.000003;0.003963;3.200000;
5;5;1;1;0.000000;0.000003;0.004458;4.000000;
6;5;5;3;0.000000;0.000003;0.002929;2.400000;
7;5;5;2;0.000000;0.000004;0.001177;1.600000;
8;5;5;4;0.000000;0.000004;0.001042;3.200000;
9;5;5;4;0.000000;0.000004;0.000083;3.200000;
10;5;5;4;0.000000;0.000004;0.001046;3.200000;
11;5;5;4;0.000000;0.000004;0.000055;3.200000;
12;5;5;4;0.000000;0.000003;0.006293;3.200000;
