1;4000000;4000000;3141490;0.000000;0.147433;0.147475;3.141490;
2;4000000;2000000;1570665;0.000000;0.075798;0.076077;3.141727;
3;4000000;1333334;1046634;0.000000;0.051074;0.051121;3.140371;
4;4000000;1000000;785288;0.000000;0.038170;0.038715;3.141277;
5;4000000;800000;628087;0.000000;0.030518;0.030617;3.141638;
6;4000000;666670;523111;0.000000;0.025489;0.032928;3.142022;
7;4000000;571432;449153;0.000000;0.021851;0.029011;3.142151;
8;4000000;500000;392518;0.000000;0.019522;0.020850;3.141523;
9;4000000;444448;349287;0.000000;0.016990;0.018442;3.141851;
10;4000000;400000;314156;0.000000;0.015313;0.016738;3.141557;
11;4000000;363640;285736;0.000000;0.013918;0.015709;3.140764;
12;4000000;333337;261599;0.000000;0.012742;0.012985;3.140923;
1;300000000;300000000;235619120;0.000000;11.097086;11.097180;3.141588;
2;300000000;150000000;117811654;0.000000;5.690165;5.690406;3.141497;
3;300000000;100000000;78545147;0.000000;3.823104;3.823290;3.141770;
4;300000000;75000000;58906470;0.000000;2.882432;2.882662;3.141691;
5;300000000;60000000;47129215;0.000000;2.305408;2.309237;3.141772;
6;300000000;50000000;39272649;0.000000;1.921609;1.921779;3.141668;
7;300000000;42857148;33661664;0.000000;1.649609;1.650061;3.141645;
8;300000000;37500000;29450922;0.000000;1.403193;1.406983;3.141571;
9;300000000;33333336;26183169;0.000000;1.281667;1.283015;3.141534;
10;300000000;30000000;23562752;0.000000;1.153781;1.312156;3.141503;
11;300000000;27272730;21421807;0.000000;1.048595;1.050254;3.141660;
12;300000000;25000000;19634596;0.000000;0.957232;1.091939;3.141602;
1;5000000000;5000000000;3927021802;0.000000;187.100679;187.100794;3.141617;
2;5000000000;2500000000;1963519776;0.000000;95.528400;95.542940;3.141613;
3;5000000000;1666666668;1309006327;0.000000;63.928783;63.928997;3.141603;
4;5000000000;1250000000;981728766;0.000000;47.950330;47.972091;3.141589;
6;5000000000;833333335;654477566;0.000000;32.023869;32.031501;3.141614;
7;5000000000;714285716;561001378;0.000000;27.420753;27.421074;3.141593;
8;5000000000;625000000;490865894;0.000000;23.983792;23.995608;3.141555;
9;5000000000;555555560;436309999;0.000000;21.359415;21.376330;3.141570;
10;5000000000;500000000;392692008;0.000000;19.226754;19.488881;3.141596;
12;5000000000;416666674;327247766;0.000000;16.034434;16.066016;3.141588;
