1;4000000;4000000;3141028;0.000000;0.132428;0.132473;3.141028;
2;4000000;2000000;1569731;0.000000;0.066365;0.067190;3.141481;
3;4000000;1333334;1047474;0.000000;0.051937;0.051981;3.141136;
4;4000000;1000000;785776;0.000000;0.037394;0.037660;3.141905;
5;4000000;800000;628421;0.000000;0.029845;0.031942;3.141177;
6;4000000;666670;523569;0.000000;0.024873;0.024997;3.141673;
7;4000000;571432;449080;0.000000;0.028340;0.028666;3.141781;
8;4000000;500000;392711;0.000000;0.018697;0.020972;3.140895;
9;4000000;444448;349382;0.000000;0.016640;0.017934;3.141960;
10;4000000;400000;314594;0.000000;0.014964;0.016507;3.141738;
11;4000000;363640;285243;0.000000;0.013652;0.015971;3.141774;
12;4000000;333337;261797;0.000000;0.012475;0.013341;3.140973;
1;300000000;300000000;235611685;0.000000;11.227323;11.227412;3.141489;
2;300000000;150000000;117813071;0.000000;5.026531;5.028341;3.141659;
3;300000000;100000000;78536145;0.000000;3.521838;3.521988;3.141479;
4;300000000;75000000;58904570;0.000000;2.740608;2.740780;3.141573;
5;300000000;60000000;47125278;0.000000;2.246971;2.247247;3.141576;
6;300000000;50000000;39266282;0.000000;1.869704;1.880286;3.141559;
7;300000000;42857148;33657172;0.000000;1.606559;1.606973;3.141652;
8;300000000;37500000;29452953;0.000000;1.403380;1.405135;3.141624;
9;300000000;33333336;26182742;0.000000;1.247722;1.248060;3.141569;
10;300000000;30000000;23559921;0.000000;1.123411;1.130334;3.141541;
11;300000000;27272730;21420787;0.000000;1.021428;1.027861;3.141473;
12;300000000;25000000;19632687;0.000000;0.935677;0.937523;3.141497;
1;5000000000;5000000000;3927016267;0.000000;164.737865;164.737965;3.141613;
2;5000000000;2500000000;1963521174;0.000000;85.291440;85.291636;3.141632;
3;5000000000;1666666668;1309019157;0.000000;60.073076;60.073371;3.141608;
4;5000000000;1250000000;981741254;0.000000;46.382648;46.382889;3.141593;
5;5000000000;1000000000;785412338;0.000000;37.534912;37.535180;3.141627;
7;5000000000;714285716;561011247;0.000000;26.729584;26.729835;3.141613;
9;5000000000;555555560;436334513;0.000000;20.799637;20.800283;3.141619;
11;5000000000;454545460;357004604;0.000000;17.014312;17.022350;3.141596;
12;5000000000;416666674;327255167;0.000000;15.598639;15.606876;3.141580;
