1;4;4;4;0.000000;0.000005;0.000042;4.000000;
2;4;2;2;0.000000;0.000004;0.000444;4.000000;
3;4;2;1;0.000000;0.000005;0.008009;3.000000;
4;4;1;1;0.000000;0.000004;0.000456;4.000000;
5;4;4;3;0.000000;0.000005;0.004148;3.000000;
6;4;4;2;0.000000;0.000004;0.001019;2.000000;
7;4;4;3;0.000000;0.000004;0.000178;3.000000;
8;4;4;2;0.000000;0.000019;0.000316;2.000000;
9;4;4;4;0.000000;0.000004;0.002081;4.000000;
10;4;4;4;0.000000;0.000006;0.001333;4.000000;
11;4;4;4;0.000000;0.000011;0.000105;4.000000;
12;4;4;4;0.000000;0.000006;0.000071;4.000000;
1;3;3;3;0.000000;0.000004;0.000040;4.000000;
2;3;2;2;0.000000;0.000004;0.000484;4.000000;
3;3;1;1;0.000000;0.000002;0.000047;4.000000;
4;3;3;3;0.000000;0.000004;0.003219;4.000000;
5;3;3;2;0.000000;0.000005;0.000163;2.666667;
6;3;3;1;0.000000;0.000004;0.000160;1.333333;
7;3;3;3;0.000000;0.000004;0.007000;4.000000;
8;3;3;2;0.000000;0.000004;0.001358;2.666667;
9;3;3;3;0.000000;0.000005;0.000862;4.000000;
10;3;3;3;0.000000;0.000004;0.004270;4.000000;
11;3;3;3;0.000000;0.000005;0.000532;4.000000;
12;3;3;2;0.000000;0.000004;0.000061;2.666667;
1;5;5;3;0.000000;0.000004;0.000042;2.400000;
2;5;3;3;0.000000;0.000003;0.000045;4.000000;
3;5;3;3;0.000000;0.000003;0.000043;3.200000;
4;5;2;1;0.000000;0.000004;0.000144;2.400000;
5;5;1;1;0.000000;0.000004;0.007392;4.000000;
6;5;5;5;0.000000;0.000004;0.000180;4.000000;
7;5;5;5;0.000000;0.000004;0.002499;4.000000;
8;5;5;4;0.000000;0.000005;0.003488;3.200000;
9;5;5;4;0.000000;0.000005;0.011437;3.200000;
10;5;5;4;0.000000;0.000005;0.000059;3.200000;
11;5;5;5;0.000000;0.000005;0.000052;4.000000;
12;5;5;4;0.000000;0.000005;0.000052;3.200000;
1;4000000;4000000;3141323;0.000000;0.155563;0.155658;3.141323;
2;4000000;2000000;1570620;0.000000;0.078143;0.078597;3.141408;
3;4000000;1333334;1046984;0.000000;0.051807;0.051859;3.140271;
4;4000000;1000000;785336;0.000000;0.038944;0.041033;3.141263;
5;4000000;800000;628430;0.000000;0.030975;0.035357;3.142533;
6;4000000;666670;523537;0.000000;0.025879;0.028994;3.141161;
7;4000000;571432;448786;0.000000;0.022291;0.023692;3.141442;
8;4000000;500000;392444;0.000000;0.019449;0.019513;3.140358;
9;4000000;444448;348881;0.000000;0.017121;0.026607;3.141074;
10;4000000;400000;313779;0.000000;0.015272;0.018760;3.140830;
11;4000000;363640;285159;0.000000;0.014100;0.015154;3.141299;
12;4000000;333337;261925;0.000000;0.012947;0.013274;3.141470;
1;300000000;300000000;235623143;0.000000;11.616632;11.616731;3.141642;
2;300000000;150000000;117816901;0.000000;5.811568;5.811921;3.141670;
3;300000000;100000000;78535474;0.000000;3.877585;3.881379;3.141478;
4;300000000;75000000;58909522;0.000000;2.905861;2.906031;3.141742;
5;300000000;60000000;47130233;0.000000;2.321554;2.324237;3.141756;
6;300000000;50000000;39266395;0.000000;1.937772;2.061036;3.141665;
7;300000000;42857148;33663656;0.000000;1.660010;1.660179;3.141687;
8;300000000;37500000;29453417;0.000000;1.453870;1.454166;3.141593;
9;300000000;33333336;26178714;0.000000;1.290564;1.291722;3.141482;
10;300000000;30000000;23557732;0.000000;1.164061;1.360189;3.141537;
11;300000000;27272730;21422307;0.000000;1.060135;1.060312;3.141662;
12;300000000;25000000;19634627;0.000000;0.968643;0.968821;3.141685;
1;50000000000;50000000000;39269888708;0.000000;1928.226162;1928.226298;3.141591;
2;50000000000;25000000000;19635009780;0.000000;962.264116;963.345977;3.141603;
