1;10000000000;10000000000;1107439995;1648080810.659152;1648080841.048556;1648080841.048596;0.442976;
2;10000000000;5000000000;553735249;1648080841.682822;1648080856.882078;1648080856.882144;0.442989;
3;10000000000;3333333334;0;1648080857.764914;1648080857.764915;1648080857.764978;0.000000;
4;10000000000;2500000000;0;1648080858.577590;1648080858.577591;1648080858.578083;0.000000;
5;10000000000;2000000000;1570804671;1648080859.481401;1648080902.587871;1648080928.654401;1.423608;
6;10000000000;1666666670;1309024491;1648080931.038944;1648080966.956026;1648080992.299175;1.423611;
7;10000000000;1428571432;1122019906;1648080994.649491;1648081025.436021;1648081046.741438;1.423615;
8;10000000000;1250000000;981738648;1648081048.597131;1648081075.537296;1648081099.773590;1.423644;
9;10000000000;1111111112;872668547;1648081100.787032;1648081124.742024;1648081143.604373;1.423613;
10;10000000000;1000000000;785405218;1648081145.774885;1648081167.329004;1648081176.494894;1.423608;
11;10000000000;909090910;713976523;1648081178.769095;1648081198.361657;1648081217.469390;1.423602;
12;10000000000;833333337;654508131;1648081218.664235;1648081236.627839;1648081246.616823;1.423598;
1;10000000000;10000000000;1107485808;1648081246.639320;1648081277.024974;1648081277.025011;0.442994;
2;10000000000;5000000000;553724602;1648081277.670661;1648081292.870510;1648081292.870583;0.442982;
3;10000000000;3333333334;0;1648081293.598964;1648081293.598965;1648081293.599046;0.000000;
4;10000000000;2500000000;0;1648081294.379841;1648081294.379842;1648081294.380057;0.000000;
5;10000000000;2000000000;1570760332;1648081296.287734;1648081339.395787;1648081339.767391;1.423580;
6;10000000000;1666666670;1308972062;1648081340.671444;1648081378.243756;1648081401.942437;1.423594;
7;10000000000;1428571432;1122000935;1648081402.872664;1648081433.649417;1648081459.409628;1.423592;
8;10000000000;1250000000;981731884;1648081460.376577;1648081487.315557;1648081509.604240;1.423588;
9;10000000000;1111111112;872654191;1648081511.523370;1648081535.477886;1648081546.959363;1.423607;
10;10000000000;1000000000;785392727;1648081548.758842;1648081570.312026;1648081595.138409;1.423604;
11;10000000000;909090910;714003652;1648081597.014969;1648081616.611438;1648081636.806938;1.423604;
12;10000000000;833333337;654496197;1648081637.919242;1648081655.881410;1648081664.833591;1.423615;
1;10000000000;10000000000;1107450718;1648081664.856652;1648081695.248265;1648081695.248302;0.442980;
2;10000000000;5000000000;553742317;1648081695.915118;1648081711.111432;1648081711.111496;0.442989;
3;10000000000;3333333334;0;1648081711.837728;1648081711.837729;1648081711.837844;0.000000;
4;10000000000;2500000000;0;1648081712.558340;1648081712.558341;1648081712.558507;0.000000;
5;10000000000;2000000000;1570796035;1648081714.534190;1648081755.895832;1648081759.495670;1.423607;
