1;4000000;4000000;3140896;0.000000;0.149393;0.149436;3.140896;
2;4000000;2000000;1570992;0.000000;0.074873;0.074917;3.141856;
3;4000000;1333334;1047234;0.000000;0.053146;0.053189;3.141943;
4;4000000;1000000;784861;0.000000;0.037327;0.044838;3.140373;
5;4000000;800000;628447;0.000000;0.030101;0.032759;3.142273;
6;4000000;666670;523651;0.000000;0.024915;0.027476;3.142729;
7;4000000;571432;448373;0.000000;0.021344;0.040820;3.140556;
8;4000000;500000;392584;0.000000;0.018686;0.021012;3.140839;
9;4000000;444448;349142;0.000000;0.016616;0.016658;3.141161;
10;4000000;400000;314055;0.000000;0.014958;0.015277;3.141196;
11;4000000;363640;285456;0.000000;0.013585;0.013643;3.141335;
12;4000000;333337;261681;0.000000;0.012451;0.013361;3.141669;
1;300000000;300000000;235624349;0.000000;11.207274;11.207368;3.141658;
2;300000000;150000000;117806646;0.000000;5.608234;5.610485;3.141642;
3;300000000;100000000;78545771;0.000000;3.739445;3.740876;3.141645;
4;300000000;75000000;58903942;0.000000;2.805351;2.812220;3.141482;
5;300000000;60000000;47118788;0.000000;2.244348;2.245196;3.141635;
6;300000000;50000000;39265719;0.000000;1.871037;1.875647;3.141461;
7;300000000;42857148;33656766;0.000000;1.602350;1.603940;3.141534;
8;300000000;37500000;29452098;0.000000;1.403394;1.408094;3.141540;
9;300000000;33333336;26179785;0.000000;1.248844;1.254159;3.141618;
10;300000000;30000000;23565137;0.000000;1.122074;1.122322;3.141665;
11;300000000;27272730;21418429;0.000000;1.058403;1.058626;3.141615;
12;300000000;25000000;19636099;0.000000;0.934939;0.998910;3.141711;
1;5000000000;5000000000;3927017214;0.000000;186.781804;186.781913;3.141614;
2;5000000000;2500000000;1963463736;0.000000;93.430575;93.470332;3.141574;
3;5000000000;1666666668;1308984363;0.000000;62.333607;62.333807;3.141611;
4;5000000000;1250000000;981758220;0.000000;46.746435;46.755297;3.141607;
5;5000000000;1000000000;785399911;0.000000;37.409164;37.409471;3.141574;
6;5000000000;833333335;654493465;0.000000;31.187142;31.207273;3.141570;
10;5000000000;500000000;392695119;0.000000;18.692478;18.699534;3.141584;
12;5000000000;416666674;327241386;0.000000;15.599361;16.538756;3.141592;
