1;4000000;4000000;3140847;0.000000;0.149349;0.149387;3.140847;
2;4000000;2000000;1570419;0.000000;0.074619;0.074657;3.141814;
3;4000000;1333334;1047125;0.000000;0.049783;0.049824;3.142281;
4;4000000;1000000;785369;0.000000;0.037833;0.063777;3.140917;
5;4000000;800000;628339;0.000000;0.029911;0.030025;3.140334;
6;4000000;666670;523184;0.000000;0.024890;0.030724;3.140340;
7;4000000;571432;448758;0.000000;0.021342;0.023554;3.141840;
8;4000000;500000;392580;0.000000;0.018730;0.021699;3.141268;
9;4000000;444448;348712;0.000000;0.016619;0.017973;3.141509;
10;4000000;400000;313811;0.000000;0.015154;0.016360;3.142949;
11;4000000;363640;285528;0.000000;0.014505;0.015762;3.142994;
12;4000000;333337;261598;0.000000;0.012660;0.017711;3.141147;
1;300000000;300000000;235622796;0.000000;11.208281;11.208374;3.141637;
2;300000000;150000000;117811967;0.000000;6.590268;6.590423;3.141599;
3;300000000;100000000;78538777;0.000000;3.764043;3.764209;3.141605;
4;300000000;75000000;58908952;0.000000;2.805672;2.805938;3.141650;
5;300000000;60000000;47123971;0.000000;2.398218;2.398486;3.141560;
6;300000000;50000000;39265743;0.000000;1.870951;2.199238;3.141528;
7;300000000;42857148;33660165;0.000000;1.603493;1.822992;3.141631;
8;300000000;37500000;29453412;0.000000;1.403230;1.410702;3.141622;
9;300000000;33333336;26180143;0.000000;1.246724;1.247816;3.141696;
10;300000000;30000000;23559657;0.000000;1.122999;1.131532;3.141781;
11;300000000;27272730;21418345;0.000000;1.024159;1.024362;3.141763;
12;300000000;25000000;19635987;0.000000;0.935364;0.935755;3.141806;
1;5000000000;5000000000;3926978817;0.000000;186.806522;186.806627;3.141583;
2;5000000000;2500000000;1963504715;0.000000;93.431567;93.431806;3.141608;
3;5000000000;1666666668;1308988492;0.000000;62.330840;62.470898;3.141579;
4;5000000000;1250000000;981773161;0.000000;46.763731;46.763985;3.141639;
6;5000000000;833333335;654487492;0.000000;31.160680;31.166729;3.141572;
