1;1000000;1000000;785408;1648100413.531278;1648100413.552919;1648100413.552946;3.141632;
2;1000000;500000;392918;1648100414.206669;1648100414.217451;1648100414.217622;3.142604;
3;1000000;333334;261253;1648100415.236218;1648100415.243465;1648100415.243571;3.139332;
4;1000000;250000;196576;1648100416.038593;1648100416.043985;1648100416.044700;3.142020;
5;1000000;200000;157228;1648100416.931370;1648100416.935691;1648100416.935888;3.140216;
6;1000000;166670;130956;1648100417.848205;1648100417.851817;1648100417.852158;3.141544;
7;1000000;142858;112134;1648100418.766228;1648100418.769314;1648100418.769910;3.140324;
8;1000000;125000;98273;1648100419.743955;1648100419.746657;1648100419.746890;3.141716;
9;1000000;111112;87326;1648100420.758350;1648100420.760761;1648100420.761108;3.142076;
10;1000000;100000;78509;1648100421.794934;1648100421.797348;1648100421.797417;3.142800;
11;1000000;90910;71363;1648100422.873470;1648100422.875437;1648100422.876071;3.142432;
12;1000000;83337;65535;1648100424.002578;1648100424.004369;1648100424.006591;3.143028;
