1;4000000;4000000;3141539;0.000000;0.132867;0.132904;3.141539;
2;4000000;2000000;1571351;0.000000;0.066642;0.066748;3.141657;
3;4000000;1333334;1046788;0.000000;0.048185;0.048227;3.141763;
4;4000000;1000000;786047;0.000000;0.037340;0.049219;3.141678;
5;4000000;800000;628393;0.000000;0.029858;0.039375;3.142524;
6;4000000;666670;523463;0.000000;0.024910;0.025050;3.141485;
7;4000000;571432;448922;0.000000;0.021545;0.021660;3.141714;
8;4000000;500000;392534;0.000000;0.018682;0.018823;3.141533;
9;4000000;444448;348635;0.000000;0.016682;0.024740;3.141192;
10;4000000;400000;313628;0.000000;0.014942;0.015006;3.141598;
11;4000000;363640;285268;0.000000;0.013625;0.017931;3.140664;
12;4000000;333337;261622;0.000000;0.012453;0.012532;3.141192;
1;300000000;300000000;235622736;0.000000;9.863365;9.863447;3.141636;
2;300000000;150000000;117803629;0.000000;4.996243;4.996469;3.141550;
3;300000000;100000000;78538958;0.000000;3.529941;3.531167;3.141599;
4;300000000;75000000;58905178;0.000000;2.743969;2.748934;3.141680;
5;300000000;60000000;47123160;0.000000;2.245007;2.258025;3.141582;
6;300000000;50000000;39267113;0.000000;1.871391;1.871674;3.141554;
7;300000000;42857148;33660811;0.000000;1.604370;1.607650;3.141714;
8;300000000;37500000;29451034;0.000000;1.403635;1.406043;3.141605;
9;300000000;33333336;26180087;0.000000;1.449285;1.449528;3.141590;
10;300000000;30000000;23563858;0.000000;1.121741;1.300292;3.141614;
11;300000000;27272730;21418803;0.000000;1.020438;1.058674;3.141561;
12;300000000;25000000;19634335;0.000000;0.935773;0.936227;3.141449;
1;5000000000;5000000000;3927036488;0.000000;164.365384;164.365473;3.141629;
2;5000000000;2500000000;1963497207;0.000000;84.205527;84.209903;3.141584;
3;5000000000;1666666668;1308988383;0.000000;59.365928;59.366101;3.141587;
4;5000000000;1250000000;981740111;0.000000;45.886023;45.891294;3.141608;
5;5000000000;1000000000;785377465;0.000000;37.380937;37.428694;3.141563;
6;5000000000;833333335;654482913;0.000000;31.153685;31.175644;3.141602;
7;5000000000;714285716;560983398;0.000000;26.783249;26.783623;3.141584;
8;5000000000;625000000;490874185;0.000000;23.375205;23.375425;3.141595;
9;5000000000;555555560;436345020;0.000000;20.769046;20.779659;3.141572;
10;5000000000;500000000;392684848;0.000000;18.698027;18.735957;3.141535;
12;5000000000;416666674;327259759;0.000000;15.589461;15.590247;3.141614;
