1;4;4;3;0.000000;0.000004;0.000037;3.000000;
2;4;2;2;0.000000;0.000003;0.000072;4.000000;
3;4;2;2;0.000000;0.000004;0.000103;4.000000;
4;4;1;1;0.000000;0.000003;0.001819;4.000000;
5;4;4;4;0.000000;0.000004;0.001320;4.000000;
6;4;4;4;0.000000;0.000004;0.000188;4.000000;
7;4;4;3;0.000000;0.000004;0.000187;3.000000;
8;4;4;3;0.000000;0.000004;0.000071;3.000000;
9;4;4;4;0.000000;0.000004;0.000057;4.000000;
10;4;4;4;0.000000;0.000005;0.000054;4.000000;
11;4;4;4;0.000000;0.000004;0.001184;4.000000;
12;4;4;3;0.000000;0.000004;0.001399;3.000000;
1;3;3;1;0.000000;0.000003;0.000038;1.333333;
2;3;2;2;0.000000;0.000003;0.000163;4.000000;
3;3;1;1;0.000000;0.000002;0.000106;4.000000;
4;3;3;3;0.000000;0.000003;0.009642;4.000000;
5;3;3;3;0.000000;0.000004;0.002200;4.000000;
6;3;3;3;0.000000;0.000003;0.001579;4.000000;
7;3;3;2;0.000000;0.000004;0.003705;2.666667;
8;3;3;2;0.000000;0.000004;0.003727;2.666667;
9;3;3;2;0.000000;0.000004;0.002452;2.666667;
10;3;3;2;0.000000;0.000004;0.001601;2.666667;
11;3;3;3;0.000000;0.000005;0.000055;4.000000;
12;3;3;1;0.000000;0.000005;0.000057;1.333333;
1;5;5;3;0.000000;0.000007;0.000040;2.400000;
2;5;3;2;0.000000;0.000003;0.000166;3.200000;
3;5;3;3;0.000000;0.000003;0.007957;4.000000;
4;5;2;2;0.000000;0.000003;0.002648;3.200000;
5;5;1;1;0.000000;0.000003;0.003052;3.200000;
6;5;5;3;0.000000;0.000003;0.004665;2.400000;
7;5;5;4;0.000000;0.000004;0.000965;3.200000;
8;5;5;5;0.000000;0.000005;0.007859;4.000000;
9;5;5;4;0.000000;0.000004;0.008836;3.200000;
10;5;5;3;0.000000;0.000005;0.000144;2.400000;
11;5;5;4;0.000000;0.000004;0.000043;3.200000;
12;5;5;2;0.000000;0.000005;0.000066;1.600000;
