1;4000000;4000000;3141928;0.000000;0.131613;0.131648;3.141928;
2;4000000;2000000;1570390;0.000000;0.067318;0.068227;3.140785;
3;4000000;1333334;1046877;0.000000;0.047897;0.047945;3.139087;
4;4000000;1000000;785291;0.000000;0.036825;0.042507;3.140961;
5;4000000;800000;627435;0.000000;0.029854;0.031398;3.140748;
6;4000000;666670;523732;0.000000;0.024886;0.025052;3.141372;
7;4000000;571432;448493;0.000000;0.021336;0.021473;3.140527;
8;4000000;500000;392662;0.000000;0.018674;0.018969;3.140723;
9;4000000;444448;349033;0.000000;0.016596;0.016652;3.141206;
10;4000000;400000;314319;0.000000;0.014947;0.019676;3.142260;
11;4000000;363640;285296;0.000000;0.013584;0.013657;3.140241;
12;4000000;333337;261483;0.000000;0.012427;0.012784;3.140738;
1;200000000;200000000;157082466;0.000000;6.578614;6.578697;3.141649;
2;200000000;100000000;78543274;0.000000;3.339911;3.340901;3.141734;
3;200000000;66666668;52359716;0.000000;2.365446;2.369311;3.141286;
4;200000000;50000000;39269871;0.000000;1.832569;1.836814;3.141588;
5;200000000;40000000;31412787;0.000000;1.494889;1.504261;3.141501;
6;200000000;33333335;26181930;0.000000;1.246956;1.248953;3.141636;
7;200000000;28571432;22436212;0.000000;1.069683;1.118221;3.141614;
8;200000000;25000000;19635016;0.000000;0.934620;0.935730;3.141592;
9;200000000;22222224;17455943;0.000000;0.830663;0.831573;3.141569;
10;200000000;20000000;15707553;0.000000;0.747413;0.747836;3.141602;
11;200000000;18181820;14281565;0.000000;0.679374;0.726245;3.141559;
12;200000000;16666674;13089092;0.000000;0.623016;0.623565;3.141378;
1;2000000000;2000000000;1570769870;0.000000;65.964913;65.964995;3.141540;
2;2000000000;1000000000;785417422;0.000000;33.645142;33.645421;3.141616;
3;2000000000;666666668;523604606;0.000000;23.613418;23.619931;3.141645;
4;2000000000;500000000;392700496;0.000000;18.337588;18.337900;3.141591;
6;2000000000;333333335;261797763;0.000000;12.462143;12.497614;3.141667;
8;2000000000;250000000;196345448;0.000000;9.343393;9.756079;3.141588;
11;2000000000;181818190;142801256;0.000000;6.794637;6.808931;3.141518;
12;2000000000;166666674;130893752;0.000000;6.231488;7.104112;3.141525;
1;4000000;4000000;3141054;0.000000;0.141608;0.141647;3.141054;
2;4000000;2000000;1571251;0.000000;0.069915;0.069970;3.141731;
3;4000000;1333334;1047090;0.000000;0.047444;0.054105;3.141821;
4;4000000;1000000;785616;0.000000;0.036987;0.040492;3.141627;
5;4000000;800000;628610;0.000000;0.030119;0.033435;3.142279;
6;4000000;666670;523095;0.000000;0.025131;0.032555;3.142238;
7;4000000;571432;449551;0.000000;0.024471;0.024776;3.141105;
8;4000000;500000;392809;0.000000;0.018785;0.027970;3.140367;
9;4000000;444448;348854;0.000000;0.016611;0.018665;3.140915;
10;4000000;400000;314367;0.000000;0.015033;0.016820;3.142208;
11;4000000;363640;285519;0.000000;0.013643;0.014500;3.140661;
12;4000000;333337;261596;0.000000;0.012511;0.012665;3.141908;
1;300000000;300000000;235620808;0.000000;9.868736;9.868821;3.141611;
2;300000000;150000000;117804677;0.000000;5.017941;5.018180;3.141538;
3;300000000;100000000;78539381;0.000000;3.552629;3.552793;3.141548;
4;300000000;75000000;58905742;0.000000;2.753064;2.753276;3.141802;
5;300000000;60000000;47128621;0.000000;2.244433;2.244672;3.141537;
6;300000000;50000000;39269908;0.000000;1.873631;2.337097;3.141472;
7;300000000;42857148;33659548;0.000000;1.603608;1.835051;3.141548;
8;300000000;37500000;29452031;0.000000;1.403796;1.405543;3.141546;
9;300000000;33333336;26176920;0.000000;1.247184;1.431432;3.141569;
10;300000000;30000000;23560629;0.000000;1.122248;1.123042;3.141812;
11;300000000;27272730;21422282;0.000000;1.020343;1.081578;3.141766;
12;300000000;25000000;19638915;0.000000;0.936686;1.071068;3.141751;
1;5000000000;5000000000;3926981586;0.000000;164.705692;164.705778;3.141585;
2;5000000000;2500000000;1963491548;0.000000;84.160027;84.292136;3.141612;
3;5000000000;1666666668;1308993146;0.000000;59.158758;59.159098;3.141603;
4;5000000000;1250000000;981753036;0.000000;45.852491;45.869641;3.141594;
5;5000000000;1000000000;785400021;0.000000;37.398184;37.398455;3.141569;
6;5000000000;833333335;654488851;0.000000;31.163413;31.163844;3.141611;
7;5000000000;714285716;560986244;0.000000;26.689784;26.690209;3.141590;
8;5000000000;625000000;490872625;0.000000;23.350432;23.350747;3.141595;
9;5000000000;555555560;436333517;0.000000;20.783770;20.793539;3.141591;
10;5000000000;500000000;392699043;0.000000;18.712999;18.739792;3.141598;
11;5000000000;454545460;357004104;0.000000;17.004322;17.004524;3.141614;
12;5000000000;416666674;327239259;0.000000;15.594312;15.620439;3.141627;
