min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;40000000;40000000;1;53.687091;1;0.000000;0.001653;15.673064;o;0.264366;0.296028;4.912115;4.166546;9.078663;3.111744;2.920564;15.671397;
0;2147483647;40000000;20000000;2;107.374182;1;0.000000;0.000874;16.116023;o;0.134691;0.295909;4.856753;3.420230;8.276984;4.681272;2.726242;16.115135;
0;2147483647;40000000;13333333;3;161.061278;1;0.000000;0.000595;17.583450;o;0.089375;0.301507;4.832647;3.673903;8.506551;5.724923;2.960450;17.582842;
0;2147483647;40000000;10000000;4;214.748365;1;0.000000;0.000616;18.189823;o;0.067049;0.295246;4.808192;3.743294;8.551487;6.148564;3.126813;18.189195;
0;2147483647;40000000;8000000;5;268.435456;1;0.000000;0.000529;18.735747;o;0.053347;0.295132;4.801268;3.778457;8.579727;6.476591;3.330372;18.735205;
0;2147483647;40000000;6666667;6;322.122531;1;0.000000;0.000403;19.219702;o;0.045154;0.301419;4.775041;3.867983;8.643026;6.644375;3.585263;19.219284;
0;2147483647;40000000;5714286;7;375.809619;1;0.000000;0.000513;19.793605;o;0.038114;0.294606;4.767006;4.035556;8.802563;6.779378;3.878383;19.793078;
0;2147483647;40000000;5000000;8;429.496729;1;0.000000;0.000403;20.269479;o;0.034462;0.295036;4.752810;4.235981;8.988792;6.807030;4.143705;20.269064;
0;2147483647;40000000;4444445;9;483.183760;1;0.000000;0.000365;20.818649;o;0.029685;0.295893;4.726337;4.469129;9.195468;6.850794;4.446400;20.818272;
0;2147483647;40000000;4000000;10;536.870912;1;0.000000;0.000410;21.560239;o;0.026663;0.295752;4.772410;4.759672;9.532083;6.874237;4.831046;21.559817;
0;2147483647;40000000;3636364;11;590.557944;1;0.000000;0.000303;22.030672;o;0.024425;0.294930;4.695018;5.023417;9.718437;6.974519;5.018010;22.030354;
0;2147483647;40000000;3333334;12;644.244965;1;0.000000;0.000402;22.372165;o;0.023304;0.301812;4.687571;5.285771;9.973344;6.951368;5.121888;22.371750;
0;2147483647;40000000;3076923;13;697.932203;1;0.000000;0.000228;22.483230;o;0.021332;0.301708;4.657589;5.391711;10.049302;6.847353;5.263259;22.482987;
0;2147483647;40000000;2857143;14;751.619239;1;0.000000;0.000401;22.745427;o;0.020182;0.301555;4.662193;5.519890;10.182085;6.880162;5.360999;22.745013;
0;2147483647;40000000;2666667;15;805.306267;1;0.000000;0.000343;22.860814;o;0.018872;0.301679;4.638762;5.571885;10.210648;6.886472;5.442756;22.860458;
0;2147483647;40000000;2500000;16;858.993459;1;0.000000;0.000314;23.026789;o;0.017654;0.301683;4.624172;5.676908;10.301081;6.924373;5.481640;23.026462;
0;2147483647;40000000;2352942;17;912.680231;1;0.000000;0.000425;23.167674;o;0.016586;0.298792;4.616493;5.741482;10.357980;6.981092;5.512754;23.167236;
0;2147483647;40000000;2222223;18;966.367303;1;0.000000;0.000291;23.221317;o;0.015819;0.302296;4.606745;5.757687;10.364434;6.998859;5.539572;23.221011;
0;2147483647;40000000;2105264;19;1020.054324;1;0.000000;0.000298;23.536698;o;0.014822;0.302319;4.665455;5.851984;10.517440;7.131597;5.570172;23.536385;
0;2147483647;40000000;2000000;20;1073.741824;1;0.000000;0.000341;23.474183;o;0.014628;0.301601;4.586101;5.847074;10.433176;7.136371;5.588014;23.473826;
0;2147483647;40000000;1904762;21;1127.428858;1;0.000000;0.000231;23.753030;o;0.013785;0.301798;4.555559;5.988405;10.543966;7.211872;5.681335;23.752787;
0;2147483647;40000000;1818182;22;1181.115888;1;0.000000;0.000251;23.593334;o;0.012628;0.302213;4.539152;5.947508;10.486661;7.170420;5.621114;23.593069;
0;2147483647;40000000;1739131;23;1234.802696;1;0.000000;0.000304;23.706628;o;0.012169;0.301838;4.540504;5.967160;10.507665;7.205461;5.679137;23.706311;
0;2147483647;40000000;1666667;24;1288.489931;1;0.000000;0.000208;24.051195;o;0.011659;0.302490;4.574333;6.084708;10.659043;7.367997;5.709752;24.050974;
0;2147483647;40000000;1600000;25;1342.177279;1;0.000000;0.000315;24.065808;o;0.011603;0.301259;4.554574;6.063649;10.618224;7.415891;5.718463;24.065474;
0;2147483647;40000000;1538462;26;1395.863952;1;0.000000;0.000236;24.098708;o;0.011218;0.298521;4.525367;6.092208;10.617577;7.420089;5.751019;24.098458;
0;2147483647;40000000;1481482;27;1449.550954;1;0.000000;0.000327;24.173040;o;0.010901;0.301853;4.531943;6.116642;10.648586;7.442808;5.768512;24.172699;
0;2147483647;40000000;1428572;28;1503.237952;1;0.000000;0.000232;24.215824;o;0.009821;0.301505;4.484401;6.152671;10.637074;7.487450;5.779693;24.215579;
0;2147483647;40000000;1379311;29;1556.924905;1;0.000000;0.000330;24.297201;o;0.010080;0.301114;4.490495;6.152257;10.642754;7.559177;5.783697;24.296858;
0;2147483647;40000000;1333334;30;1610.611930;1;0.000001;0.000276;24.276198;o;0.009348;0.294272;4.428389;6.250035;10.678425;7.503344;5.790476;24.275907;
0;2147483647;40000000;1290323;31;1664.299286;1;0.000000;0.000236;24.318278;o;0.009184;0.302319;4.456821;6.164368;10.621191;7.579957;5.805344;24.318028;
0;2147483647;40000000;1250000;32;1717.986918;1;0.000000;0.000217;24.443696;o;0.009403;0.302187;4.456468;6.194813;10.651282;7.655865;5.824689;24.443465;
0;2147483647;40000000;1212122;33;1771.672857;1;0.000000;0.000141;24.439362;o;0.008682;0.300854;4.439718;6.192413;10.632132;7.688266;5.809238;24.439207;
0;2147483647;40000000;1176471;34;1825.360461;1;0.000000;0.000282;24.513509;o;0.009120;0.301401;4.425800;6.264257;10.690059;7.705943;5.806650;24.513214;
0;2147483647;40000000;1142858;35;1879.046782;1;0.000000;0.000209;24.555338;o;0.008342;0.301455;4.405839;6.276481;10.682321;7.758328;5.804633;24.555116;
0;2147483647;40000000;1111112;36;1932.733736;1;0.000000;0.000319;24.591392;o;0.008419;0.300751;4.400362;6.267736;10.668099;7.805922;5.807835;24.591060;
0;2147483647;40000000;1081082;37;1986.420685;1;0.000000;0.000276;24.645926;o;0.007804;0.294828;4.378043;6.318784;10.696828;7.856050;5.790093;24.645636;
0;2147483647;40000000;1052632;38;2040.108649;1;0.000000;0.000262;24.641463;o;0.007737;0.301495;4.390817;6.186474;10.577293;7.885472;5.869157;24.641188;
0;2147483647;40000000;1025641;39;2093.796608;1;0.000000;0.000239;24.658180;o;0.008023;0.302006;4.399314;6.276262;10.675577;7.898838;5.773451;24.657928;
0;2147483647;40000000;1000000;40;2147.483647;1;0.000000;0.000327;24.674103;o;0.007456;0.301538;4.369094;6.157712;10.526807;7.983525;5.854406;24.673764;
0;2147483647;40000000;975610;41;2201.170188;1;0.000000;0.000184;24.610493;o;0.006876;0.295411;4.291645;6.242034;10.533680;7.994568;5.779725;24.610298;
0;2147483647;40000000;952381;42;2254.857717;1;0.000000;0.000264;24.741514;o;0.006682;0.302123;4.323694;6.272719;10.596415;8.070368;5.765615;24.741238;
0;2147483647;40000000;930233;43;2308.543824;1;0.000000;0.000269;24.788502;o;0.007046;0.301830;4.312524;6.256999;10.569524;8.123693;5.786079;24.788221;
