min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;500000;9804;51;219041.579661;1;0.000000;0.000045;0.220276;o;0.000092;0.004597;0.026041;0.056746;0.082789;0.083650;0.049064;0.220219;
0;2147483647;500000;9616;52;223324.006552;1;0.000000;0.000046;0.229789;o;0.000138;0.004777;0.025325;0.056100;0.081427;0.091414;0.051933;0.229723;
0;2147483647;500000;9434;53;227632.356053;1;0.000001;0.000047;0.231724;o;0.000140;0.004765;0.025676;0.056209;0.081887;0.091883;0.052945;0.231656;
0;2147483647;500000;9260;54;231909.681102;1;0.000000;0.000052;0.231214;o;0.000113;0.004747;0.025581;0.064168;0.089750;0.082695;0.053811;0.231147;
0;2147483647;500000;9091;55;236220.838962;1;0.000000;0.000044;0.234850;o;0.000125;0.004589;0.024826;0.066321;0.091148;0.082911;0.055981;0.234788;
0;2147483647;500000;8929;56;240506.624146;1;0.000000;0.000050;0.234087;o;0.000108;0.004674;0.024472;0.064403;0.088876;0.084648;0.055685;0.234023;
0;2147483647;500000;8772;57;244811.177269;1;0.000000;0.000075;0.239081;o;0.000107;0.004590;0.027144;0.057664;0.084810;0.085739;0.063708;0.238991;
0;2147483647;500000;8621;58;249099.135483;1;0.000000;0.000062;0.210838;o;0.000078;0.004897;0.026067;0.047334;0.073403;0.076613;0.055742;0.210765;
0;2147483647;500000;8475;59;253390.400826;1;0.000000;0.000044;0.243782;o;0.000159;0.005488;0.030529;0.051803;0.082333;0.088548;0.067143;0.243711;
0;2147483647;500000;8334;60;257677.423446;1;0.000000;0.000044;0.236041;o;0.000104;0.004474;0.024778;0.051329;0.076108;0.089456;0.065809;0.235982;
0;2147483647;500000;8197;61;261984.097475;1;0.000000;0.000001;0.236519;o;0.000095;0.004761;0.025082;0.051970;0.077054;0.098253;0.056309;0.236503;
0;2147483647;500000;8065;62;266271.995908;1;0.000000;0.000001;0.246841;o;0.000071;0.004352;0.024735;0.056822;0.081559;0.103306;0.057513;0.246828;
0;2147483647;500000;7937;63;270566.164420;1;0.000000;0.000001;0.231965;o;0.000093;0.004691;0.024617;0.055603;0.080221;0.095001;0.051916;0.231950;
