min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;32766;40000000;40000000;1;0.000819;11;0.000000;0.017329;3.647214;o;0.319037;0.027094;1.236450;0.929696;2.166174;0.566769;0.550497;3.629873;
0;32766;40000000;40000000;1;0.000819;12;0.000000;0.019345;3.495209;o;0.321864;0.025427;1.199082;0.905415;2.105973;0.521541;0.500710;3.475853;
0;32766;40000000;40000000;1;0.000819;1;0.000000;0.001412;16.050029;o;0.247000;0.259538;1.817228;4.841014;6.658242;4.435027;4.448766;16.048605;
0;32766;40000000;40000000;1;0.000819;2;0.000000;0.002959;11.980099;o;0.247470;0.131558;2.095826;3.132199;5.228027;3.328196;3.041755;11.977127;
0;32766;40000000;40000000;1;0.000819;3;0.000000;0.004831;8.978019;o;0.260940;0.093456;1.936619;2.398831;4.335451;2.190299;2.092823;8.973174;
0;32766;40000000;40000000;1;0.000819;4;0.000000;0.006239;7.362299;o;0.268889;0.072991;1.758992;2.024822;3.783815;1.594972;1.635160;7.356048;
0;32766;40000000;40000000;1;0.000819;5;0.000000;0.008190;6.309292;o;0.271563;0.058827;1.703360;1.746682;3.450043;1.259525;1.260919;6.301091;
0;32766;40000000;40000000;1;0.000819;6;0.000000;0.009509;5.450283;o;0.272916;0.048824;1.596163;1.535908;3.132073;1.005819;0.980875;5.440763;
0;32766;40000000;40000000;1;0.000819;7;0.000000;0.011430;4.877741;o;0.272894;0.042235;1.456004;1.184207;2.640212;1.048925;0.861787;4.866300;
0;32766;40000000;40000000;1;0.000819;8;0.000000;0.012955;4.532121;o;0.276514;0.037048;1.410359;1.123571;2.533931;0.891721;0.779605;4.519154;
0;32766;40000000;40000000;1;0.000819;9;0.000000;0.014113;4.232043;o;0.290315;0.032979;1.384402;1.064512;2.448915;0.673628;0.771783;4.217917;
0;32766;40000000;40000000;1;0.000819;10;0.000000;0.016141;3.857625;o;0.297745;0.030016;1.298120;0.996647;2.294768;0.621514;0.597145;3.841470;
