min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;50000000;1282052;39;1675.036307;1;0.000000;0.000251;25.326801;o;0.009522;0.334512;4.629771;6.213990;10.843762;7.708985;6.429722;25.326538;
0;2147483647;50000000;1250000;40;1717.986918;1;0.000000;0.000376;29.139491;o;0.009643;0.387920;5.926353;8.364047;14.290401;8.736136;5.714962;29.139099;
0;2147483647;50000000;1219513;41;1760.935428;1;0.000000;0.000319;29.009912;o;0.008506;0.334780;4.271580;6.068167;10.339748;9.938197;8.388317;29.009579;
0;2147483647;50000000;1190477;42;1803.885037;1;0.000000;0.000216;25.651705;o;0.008552;0.378486;5.122168;6.635556;11.757725;8.008190;5.498489;25.651475;
0;2147483647;50000000;1162791;43;1846.835456;1;0.000000;0.000212;29.486513;o;0.008032;0.336285;5.135738;8.788567;13.924306;9.194337;6.023296;29.486287;
0;2147483647;50000000;1136364;44;1889.785005;1;0.000000;0.000212;29.845443;o;0.007992;0.335202;4.521566;6.215458;10.737025;9.950833;8.814134;29.845219;
0;2147483647;50000000;1111112;45;1932.733736;1;0.000000;0.000315;25.708205;o;0.008501;0.371746;5.115832;6.417081;11.532914;8.218062;5.576622;25.707877;
0;2147483647;50000000;1086957;46;1975.684086;1;0.000000;0.000146;29.338198;o;0.007772;0.335638;4.172678;8.684248;12.856927;10.143445;5.994224;29.338040;
0;2147483647;50000000;1063830;47;2018.634224;1;0.000000;0.000318;27.727151;o;0.007531;0.335424;4.276400;6.157468;10.433870;8.808447;8.141518;27.726821;
0;2147483647;50000000;1041667;48;2061.583641;1;0.000000;0.000252;26.757989;o;0.008404;0.365118;5.457873;6.249663;11.707537;8.979937;5.696692;26.757723;
0;2147483647;50000000;1020409;49;2104.532248;1;0.000000;0.000344;30.182973;o;0.007436;0.336347;4.006632;6.877618;10.884252;12.102174;6.852376;30.182617;
0;2147483647;50000000;1000000;50;2147.483647;1;0.000000;0.000309;25.489544;o;0.007088;0.334086;4.370275;6.223789;10.594065;8.261919;6.292029;25.489222;
0;2147483647;50000000;980393;51;2190.431436;1;0.000000;0.000145;28.821578;o;0.007243;0.362221;5.612601;8.270357;13.882959;8.856758;5.712203;28.821419;
0;2147483647;50000000;961539;52;2233.381742;1;0.000000;0.000298;28.887188;o;0.007307;0.338131;3.902047;6.008207;9.910255;10.913726;7.717429;28.886879;
0;2147483647;50000000;943397;53;2276.330799;1;0.000000;0.000306;24.969494;o;0.007293;0.333410;4.461998;6.086377;10.548376;8.630703;5.449361;24.969177;
0;2147483647;50000000;925926;54;2319.282153;1;0.000000;0.000247;29.434214;o;0.006907;0.342341;5.867784;8.215254;14.083040;9.459149;5.542233;29.433954;
0;2147483647;50000000;909091;55;2362.231775;1;0.000000;0.000270;28.615494;o;0.007169;0.336608;3.868577;5.999517;9.868095;10.530795;7.872513;28.615212;
0;2147483647;50000000;892858;56;2405.179376;1;0.000000;0.000239;25.409199;o;0.007200;0.354225;4.331502;6.530672;10.862175;8.692159;5.493152;25.408948;
0;2147483647;50000000;877193;57;2448.131309;1;0.000000;0.000347;29.952174;o;0.006856;0.334910;5.074797;8.828719;13.903517;9.773938;5.932559;29.951816;
0;2147483647;50000000;862069;58;2491.080931;1;0.000000;0.000303;28.593519;o;0.006356;0.345581;4.050769;6.055346;10.106115;10.328297;7.806823;28.593205;
0;2147483647;50000000;847458;59;2534.029588;1;0.000000;0.000313;25.994102;o;0.006748;0.343453;4.723627;6.438936;11.162563;8.962826;5.518152;25.993777;
0;2147483647;50000000;833334;60;2576.978315;1;0.000000;0.000155;29.845558;o;0.006575;0.338712;3.942246;8.720718;12.662966;10.721873;6.115234;29.845392;
0;2147483647;50000000;819673;61;2619.927272;1;0.000000;0.000233;26.929676;o;0.005561;0.334602;3.683095;6.208853;9.891949;8.877518;7.819767;26.929430;
0;2147483647;50000000;806452;62;2662.878444;1;0.000000;0.000277;27.941775;o;0.006578;0.353837;5.707072;6.929528;12.636601;9.196701;5.747734;27.941487;
0;2147483647;50000000;793651;63;2705.828692;1;0.000000;0.000268;29.316782;o;0.005586;0.336028;3.615755;7.125010;10.740766;11.825675;6.408415;29.316503;
0;2147483647;50000000;781250;64;2748.779068;1;0.000000;0.000213;27.014946;o;0.005460;0.335978;3.697240;6.240708;9.937949;8.973779;7.761517;27.014719;
0;2147483647;50000000;769231;65;2791.727904;1;0.000000;0.000215;28.136991;o;0.005592;0.347473;5.558865;7.063311;12.622178;9.377441;5.784047;28.136764;
