min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;
0;0;0;0;0;0;0;0;0;0;
0;32766;1000000;1000000;1;0.032766;1;0.000000;0.000193;0.339478;o;0.007033;0.007661;0.051203;0.093419;0.144624;0.087320;0.092609;0.339273;
0;32766;1000000;500000;2;0.065532;1;0.000000;0.000307;0.327740;o;0.003647;0.007782;0.051017;0.090220;0.141238;0.084638;0.090089;0.327420;
0;32766;1000000;333334;3;0.098298;1;0.000000;0.000270;0.322505;o;0.002506;0.007682;0.050820;0.088362;0.139183;0.083794;0.089032;0.322223;
0;32766;1000000;250000;4;0.131064;1;0.000000;0.000191;0.317453;o;0.001548;0.007649;0.049042;0.087625;0.136668;0.083679;0.087679;0.317249;
0;32766;1000000;200000;5;0.163830;1;0.000000;0.000141;0.317732;o;0.001547;0.007191;0.049593;0.087209;0.136803;0.084308;0.087703;0.317579;
0;32766;1000000;166667;6;0.196596;1;0.000000;0.000237;0.315793;o;0.001669;0.007257;0.050119;0.087787;0.137907;0.081999;0.086685;0.315543;
0;32766;1000000;142858;7;0.229361;1;0.000000;0.000083;0.314095;o;0.001177;0.007467;0.049942;0.086315;0.136259;0.081936;0.087136;0.314000;
0;32766;1000000;125000;8;0.262128;1;0.000000;0.000162;0.317020;o;0.001295;0.007783;0.052373;0.087054;0.139429;0.081393;0.086920;0.316847;
0;32766;1000000;111112;9;0.294892;1;0.000000;0.000152;0.313994;o;0.001197;0.007800;0.050419;0.086056;0.136476;0.081328;0.087002;0.313829;
0;32766;1000000;100000;10;0.327660;1;0.000000;0.000143;0.315607;o;0.001075;0.007787;0.050534;0.087357;0.137892;0.082517;0.086153;0.315452;
0;32766;1000000;90910;11;0.360422;1;0.000000;0.000136;0.316591;o;0.000971;0.007715;0.049273;0.088095;0.137370;0.083437;0.086924;0.316442;
0;32766;1000000;83334;12;0.393189;1;0.000000;0.000126;0.314377;o;0.000894;0.007726;0.049374;0.086231;0.135606;0.082888;0.087097;0.314237;
0;32766;1000000;76924;13;0.425953;1;0.000000;0.000123;0.310000;o;0.000806;0.007759;0.049182;0.086418;0.135602;0.080967;0.084706;0.309865;
0;32766;1000000;71429;14;0.458721;1;0.000000;0.000105;0.307813;o;0.000761;0.007756;0.048652;0.085068;0.133721;0.079505;0.085925;0.307695;
0;32766;1000000;66667;15;0.491488;1;0.000000;0.000108;0.306491;o;0.000707;0.007729;0.048785;0.084723;0.133509;0.079579;0.084821;0.306371;
0;32766;1000000;62500;16;0.524256;1;0.000000;0.000100;0.310333;o;0.000647;0.007686;0.049389;0.086933;0.136323;0.080046;0.085495;0.310222;
0;32766;1000000;58824;17;0.557018;1;0.000000;0.000097;0.307677;o;0.000621;0.008392;0.048109;0.085339;0.133450;0.080145;0.084935;0.307568;
0;32766;1000000;55556;18;0.589783;1;0.000000;0.000095;0.305617;o;0.000582;0.007735;0.047490;0.084525;0.132016;0.079248;0.085903;0.305509;
0;32766;1000000;52632;19;0.622549;1;0.000000;0.000095;0.304424;o;0.000550;0.008341;0.047729;0.083715;0.131444;0.079523;0.084434;0.304318;
0;32766;1000000;50000;20;0.655320;1;0.000000;0.000086;0.308046;o;0.000514;0.007751;0.047995;0.086497;0.134493;0.080005;0.085160;0.307948;
0;32766;1000000;47620;21;0.688072;1;0.000000;0.000080;0.298595;o;0.000511;0.007789;0.047565;0.082292;0.129859;0.076805;0.083512;0.298503;
0;32766;1000000;45455;22;0.720845;1;0.000000;0.000079;0.299721;o;0.000464;0.007641;0.047452;0.081372;0.128826;0.078793;0.083879;0.299630;
0;32766;1000000;43479;23;0.753605;1;0.000000;0.000083;0.303324;o;0.000447;0.007745;0.048044;0.083389;0.131435;0.078933;0.084642;0.303229;
0;32766;1000000;41667;24;0.786378;1;0.000000;0.000076;0.302600;o;0.000431;0.007785;0.047439;0.083361;0.130801;0.080343;0.083123;0.302511;
0;32766;1000000;40000;25;0.819150;1;0.000000;0.000073;0.300154;o;0.000416;0.007917;0.046818;0.083062;0.129882;0.078547;0.083279;0.300069;
0;32766;1000000;38462;26;0.851906;1;0.000000;0.000067;0.301924;o;0.000394;0.007776;0.047109;0.083670;0.130781;0.078760;0.084107;0.301844;
0;32766;1000000;37038;27;0.884659;1;0.000000;0.000072;0.303133;o;0.000382;0.007789;0.047344;0.083292;0.130638;0.079889;0.084324;0.303049;
0;32766;1000000;35715;28;0.917430;1;0.000000;0.000068;0.299742;o;0.000368;0.007788;0.046916;0.082729;0.129646;0.077574;0.084260;0.299662;
0;32766;1000000;34483;29;0.950207;1;0.000000;0.000067;0.302439;o;0.000347;0.007747;0.047119;0.082110;0.129231;0.078833;0.086176;0.302360;
0;32766;1000000;33334;30;0.982960;1;0.000000;0.000068;0.305252;o;0.000323;0.007583;0.046972;0.084535;0.131508;0.080943;0.084789;0.305172;
0;32766;1000000;32259;31;1.015717;1;0.000000;0.000064;0.310341;o;0.000332;0.007729;0.047576;0.085588;0.133165;0.082764;0.086245;0.310264;
0;32766;1000000;31250;32;1.048512;1;0.000000;0.000062;0.308550;o;0.000311;0.007666;0.046618;0.085812;0.132431;0.082100;0.085940;0.308475;
0;32766;1000000;30304;33;1.081243;1;0.000000;0.000062;0.303963;o;0.000307;0.007765;0.047054;0.082592;0.129647;0.080987;0.085154;0.303889;
0;32766;1000000;29412;34;1.114035;1;0.000000;0.000056;0.306464;o;0.000288;0.007712;0.046424;0.083455;0.129880;0.082647;0.085843;0.306396;
0;32766;1000000;28572;35;1.146787;1;0.000000;0.000061;0.304307;o;0.000285;0.008431;0.046569;0.084411;0.130981;0.081335;0.083176;0.304234;
0;32766;1000000;27778;36;1.179567;1;0.000000;0.000058;0.304900;o;0.000282;0.007768;0.046084;0.082924;0.129009;0.082139;0.085605;0.304830;
0;32766;1000000;27028;37;1.212298;1;0.000000;0.000058;0.308406;o;0.000270;0.007655;0.046682;0.085474;0.132157;0.083776;0.084452;0.308336;
0;32766;1000000;26316;38;1.245098;1;0.000000;0.000054;0.300975;o;0.000259;0.007673;0.046099;0.083806;0.129906;0.080988;0.082055;0.300908;
0;32766;1000000;25642;39;1.277825;1;0.000000;0.000056;0.301183;o;0.000249;0.007572;0.046324;0.081442;0.127768;0.082108;0.083392;0.301116;
0;32766;1000000;25000;40;1.310640;1;0.000000;0.000056;0.303423;o;0.000244;0.007592;0.046361;0.083665;0.130027;0.082016;0.083450;0.303356;
0;32766;1000000;24391;41;1.343364;1;0.000000;0.000053;0.304134;o;0.000240;0.007659;0.046113;0.082912;0.129026;0.083062;0.084056;0.304069;
0;32766;1000000;23810;42;1.376144;1;0.000000;0.000051;0.303653;o;0.000232;0.007629;0.045965;0.082955;0.128922;0.083086;0.083696;0.303590;
0;32766;1000000;23256;43;1.408927;1;0.000000;0.000053;0.309634;o;0.000224;0.008376;0.046267;0.083892;0.130161;0.084988;0.085794;0.309569;
0;32766;1000000;22728;44;1.441658;1;0.000000;0.000047;0.309487;o;0.000220;0.007853;0.045585;0.084718;0.130304;0.086287;0.084736;0.309427;
0;32766;1000000;22223;45;1.474418;1;0.000000;0.000047;0.312091;o;0.000218;0.007875;0.045846;0.085048;0.130896;0.086667;0.086350;0.312032;
0;32766;1000000;21740;46;1.507176;1;0.000000;0.000048;0.311850;o;0.000217;0.007658;0.045496;0.085360;0.130856;0.087050;0.085983;0.311790;
0;32766;1000000;21277;47;1.539973;1;0.000000;0.000048;0.312935;o;0.000210;0.007644;0.045829;0.086226;0.132056;0.086665;0.086268;0.312870;
0;32766;1000000;20834;48;1.572718;1;0.000000;0.000048;0.315759;o;0.000197;0.008314;0.049141;0.084666;0.133808;0.087555;0.085797;0.315699;
0;32766;1000000;20409;49;1.605468;1;0.000000;0.000049;0.313343;o;0.000200;0.007776;0.045686;0.084889;0.130575;0.088368;0.086337;0.313282;
0;32766;1000000;20000;50;1.638300;1;0.000000;0.000044;0.314519;o;0.000191;0.007617;0.045429;0.086682;0.132113;0.088899;0.085615;0.314463;
0;32766;1000000;19608;51;1.671053;1;0.000000;0.000044;0.317385;o;0.000189;0.007613;0.045289;0.086433;0.131723;0.090003;0.087773;0.317328;
0;32766;1000000;19231;52;1.703812;1;0.000000;0.000045;0.311534;o;0.000182;0.007694;0.045410;0.085836;0.131247;0.087113;0.085213;0.311476;
0;32766;1000000;18868;53;1.736591;1;0.000000;0.000046;0.311384;o;0.000179;0.007613;0.045678;0.084803;0.130483;0.087713;0.085312;0.311325;
0;32766;1000000;18519;54;1.769318;1;0.000000;0.000050;0.310912;o;0.000176;0.007625;0.045146;0.085572;0.130719;0.087066;0.085237;0.310850;
