min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;40000000;4000000;10;536.870912;1;0.000000;0.000274;16.969691;o;0.026587;0.297391;4.189664;3.702688;7.892353;5.055300;3.697729;16.969403;
0;2147483647;40000000;4000000;10;536.870912;2;0.000000;0.000245;9.691817;o;0.026178;0.149356;3.191874;1.694136;4.886011;2.629607;2.000311;9.691559;
0;2147483647;40000000;4000000;10;536.870912;3;0.000000;0.000426;6.557134;o;0.027379;0.099692;2.238201;1.173601;3.411803;1.775663;1.242062;6.556694;
0;2147483647;40000000;4000000;10;536.870912;4;0.000000;0.000250;5.155162;o;0.027413;0.075416;1.761346;0.916924;2.678271;1.315579;1.058100;5.154898;
0;2147483647;40000000;4000000;10;536.870912;5;0.000000;0.000434;4.961266;o;0.029461;0.062667;1.559716;0.963448;2.523166;1.299635;1.045692;4.960818;
0;2147483647;40000000;4000000;10;536.870912;6;0.000000;0.000277;4.961497;o;0.037749;0.050467;1.519936;0.963635;2.483572;1.329369;1.059835;4.961206;
0;2147483647;40000000;4000000;10;536.870912;7;0.000000;0.000451;5.447739;o;0.047242;0.048833;1.934278;1.063588;2.999436;1.262052;1.084857;5.447274;
0;2147483647;40000000;4000000;10;536.870912;8;0.000000;0.000479;5.881241;o;0.047455;0.043304;2.184718;1.297411;3.482152;1.385796;0.917148;5.880748;
0;2147483647;40000000;4000000;10;536.870912;9;0.000000;0.000475;5.209701;o;0.051431;0.037508;1.851520;0.957889;2.809411;1.133061;1.170754;5.209211;
0;2147483647;40000000;4000000;10;536.870912;10;0.000000;0.000399;4.847166;o;0.051871;0.034333;1.966299;0.932539;2.911648;0.970833;0.871763;4.846752;
0;2147483647;40000000;4000000;10;536.870912;11;0.000000;0.000685;5.065797;o;0.049253;0.031433;2.055837;1.032526;3.089891;1.030378;0.857672;5.065099;
0;2147483647;40000000;4000000;10;536.870912;12;0.000000;0.000421;4.578789;o;0.049917;0.036786;1.878815;0.910224;2.802831;0.970605;0.710235;4.578354;
0;2147483647;40000000;4000000;10;536.870912;1;0.000000;0.000425;16.967873;o;0.026633;0.297160;4.201082;3.686114;7.887197;5.064026;3.692377;16.967432;
0;2147483647;40000000;4000000;10;536.870912;2;0.000000;0.000250;9.642144;o;0.026216;0.149493;3.175232;1.691617;4.866850;2.629479;1.969752;9.641881;
0;2147483647;40000000;4000000;10;536.870912;3;0.000000;0.000259;6.739771;o;0.026745;0.099631;2.284581;1.158106;3.442689;1.775207;1.395126;6.739498;
0;2147483647;40000000;4000000;10;536.870912;4;0.000000;0.000303;5.125968;o;0.027764;0.075537;1.827102;0.909635;2.736738;1.301284;0.984212;5.125652;
0;2147483647;40000000;4000000;10;536.870912;5;0.000000;0.000457;4.918471;o;0.030272;0.061671;1.590826;0.942238;2.533065;1.310013;0.982776;4.918000;
0;2147483647;40000000;4000000;10;536.870912;6;0.000000;0.000281;5.851528;o;0.044541;0.058365;2.114006;1.109627;3.223634;1.364745;1.159770;5.851233;
0;2147483647;40000000;4000000;10;536.870912;7;0.000000;0.000292;5.345358;o;0.041996;0.047387;1.931863;1.009959;2.943384;1.238140;1.070976;5.345052;
0;2147483647;40000000;4000000;10;536.870912;8;0.000000;0.000481;5.225067;o;0.047165;0.043308;1.868220;1.041683;2.909905;1.220537;1.000348;5.224572;
0;2147483647;40000000;4000000;10;536.870912;9;0.000000;0.000462;5.300816;o;0.046684;0.037914;1.810421;1.066732;2.877154;1.249562;1.068632;5.300340;
0;2147483647;40000000;4000000;10;536.870912;10;0.000000;0.000294;4.765910;o;0.048483;0.034309;1.868978;1.006706;2.875712;1.010138;0.789098;4.765602;
0;2147483647;40000000;4000000;10;536.870912;11;0.000000;0.002657;4.649539;o;0.057200;0.031536;1.943438;0.915947;2.859413;0.969535;0.721798;4.646869;
0;2147483647;40000000;4000000;10;536.870912;12;0.000000;0.000298;4.516126;o;0.050598;0.036779;1.682271;0.973919;2.656192;0.977524;0.783678;4.515814;
0;2147483647;40000000;4000000;10;536.870912;1;0.000000;0.000427;17.042071;o;0.026433;0.297559;4.195260;3.728487;7.923748;5.108758;3.685092;17.041628;
0;2147483647;40000000;4000000;10;536.870912;2;0.000000;0.000423;9.735917;o;0.027125;0.148861;3.235191;1.698689;4.933881;2.632131;1.993394;9.735481;
0;2147483647;40000000;4000000;10;536.870912;3;0.000000;0.000425;6.612852;o;0.027100;0.099276;2.293571;1.182332;3.475905;1.774488;1.235548;6.612413;
0;2147483647;40000000;4000000;10;536.870912;4;0.000000;0.000248;5.505039;o;0.027416;0.075352;2.183992;0.910454;3.094447;1.309201;0.998200;5.504777;
0;2147483647;40000000;4000000;10;536.870912;5;0.000000;0.000270;4.789612;o;0.028052;0.063058;1.549975;0.909119;2.459095;1.285726;0.953272;4.789329;
0;2147483647;40000000;4000000;10;536.870912;6;0.000000;0.000438;5.793889;o;0.042237;0.056686;2.161664;1.074229;3.235893;1.368916;1.089531;5.793437;
0;2147483647;40000000;4000000;10;536.870912;7;0.000000;0.000578;5.059691;o;0.042343;0.048301;1.901574;0.884109;2.787213;1.210091;0.967913;5.059099;
0;2147483647;40000000;4000000;10;536.870912;8;0.000000;0.000289;5.233872;o;0.048884;0.043509;1.832770;1.114410;2.947181;1.168613;1.020540;5.233568;
0;2147483647;40000000;4000000;10;536.870912;9;0.000000;0.000288;5.585341;o;0.049317;0.038118;2.021511;1.130739;3.152252;1.250031;1.085882;5.585039;
0;2147483647;40000000;4000000;10;536.870912;10;0.000000;0.000311;4.780271;o;0.053744;0.033876;1.833938;0.973794;2.807733;0.946773;0.928461;4.779946;
0;2147483647;40000000;4000000;10;536.870912;11;0.000000;0.000503;5.084290;o;0.056148;0.036463;2.406151;0.882185;3.289894;0.938893;0.739973;5.083773;
0;2147483647;40000000;4000000;10;536.870912;12;0.000000;0.000386;4.975003;o;0.054690;0.037068;2.094979;0.930216;3.025250;0.987001;0.861018;4.974603;
0;2147483647;40000000;4000000;10;536.870912;1;0.000000;0.000419;16.960372;o;0.026759;0.298058;4.194262;3.689671;7.883934;5.056803;3.694350;16.959940;
0;2147483647;40000000;4000000;10;536.870912;2;0.000000;0.000423;9.789051;o;0.026708;0.149474;3.232842;1.649548;4.882391;2.639462;2.090490;9.788615;
0;2147483647;40000000;4000000;10;536.870912;3;0.000000;0.000432;6.607426;o;0.027241;0.099605;2.289933;1.175845;3.465779;1.775206;1.238675;6.606588;
0;2147483647;40000000;4000000;10;536.870912;4;0.000000;0.000424;5.127285;o;0.027844;0.075020;1.840877;0.912989;2.753867;1.308373;0.961627;5.126848;
0;2147483647;40000000;4000000;10;536.870912;5;0.000000;0.000271;4.863287;o;0.029857;0.063197;1.543898;0.909826;2.453725;1.283683;1.032343;4.863003;
0;2147483647;40000000;4000000;10;536.870912;6;0.000000;0.000287;5.803591;o;0.043119;0.057604;2.121733;1.218749;3.340483;1.379234;0.982674;5.803291;
