min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;40000000;40000000;1;53.687091;10;0.000000;0.017081;3.790262;o;0.331516;0.031292;1.477469;1.220621;2.698091;0.373914;0.335049;3.773168;
0;2147483647;40000000;40000000;1;53.687091;11;0.000000;0.018291;3.551987;o;0.352672;0.028166;1.362191;1.149728;2.511920;0.317419;0.308183;3.533684;
0;2147483647;40000000;40000000;1;53.687091;12;0.000000;0.020339;4.579858;o;0.472178;0.030096;1.868134;1.424870;3.294539;0.371119;0.373172;4.559505;
0;2147483647;40000000;40000000;1;53.687091;1;0.000000;0.001551;12.767460;o;0.258986;0.272365;4.723456;3.081210;7.804667;2.416403;2.013443;12.765896;
0;2147483647;40000000;40000000;1;53.687091;2;0.000000;0.003096;8.798076;o;0.268674;0.147183;3.464779;2.058531;5.523311;1.554552;1.301021;8.794967;
0;2147483647;40000000;40000000;1;53.687091;3;0.000000;0.005094;8.533531;o;0.277556;0.101616;3.228958;2.237277;5.466236;1.272114;1.410775;8.528422;
0;2147483647;40000000;40000000;1;53.687091;4;0.000000;0.006829;6.551841;o;0.279478;0.076572;2.608367;1.906769;4.515137;0.849596;0.824005;6.544998;
0;2147483647;40000000;40000000;1;53.687091;5;0.000000;0.008330;5.951580;o;0.280736;0.062157;2.267943;1.731925;3.999869;0.771557;0.828704;5.943238;
0;2147483647;40000000;40000000;1;53.687091;6;0.000000;0.009755;5.253422;o;0.283865;0.051906;2.013423;1.694204;3.707628;0.590147;0.609921;5.243653;
0;2147483647;40000000;40000000;1;53.687091;7;0.000000;0.011605;4.805955;o;0.287536;0.044233;1.788429;1.600656;3.389086;0.557444;0.515789;4.794337;
0;2147483647;40000000;40000000;1;53.687091;8;0.000000;0.013412;4.517975;o;0.299028;0.039023;1.689262;1.353535;3.042799;0.635037;0.485391;4.504549;
0;2147483647;40000000;40000000;1;53.687091;9;0.000000;0.015001;4.128229;o;0.305737;0.035300;1.558472;1.265648;2.824121;0.443957;0.503820;4.113214;
0;2147483647;40000000;40000000;1;53.687091;10;0.000000;0.017475;3.750247;o;0.331058;0.031272;1.471585;1.184011;2.655598;0.354837;0.349202;3.732758;
0;2147483647;40000000;40000000;1;53.687091;11;0.000000;0.018802;3.645927;o;0.349639;0.028700;1.411334;1.207443;2.620314;0.319239;0.293479;3.627112;
0;2147483647;40000000;40000000;1;53.687091;12;0.000000;0.022228;4.411610;o;0.398955;0.027340;1.571714;1.500504;3.072220;0.418875;0.464136;4.389367;
0;2147483647;40000000;40000000;1;53.687091;1;0.000000;0.001550;12.740174;o;0.259425;0.265342;4.736329;3.033282;7.769612;2.427398;2.016789;12.738599;
0;2147483647;40000000;40000000;1;53.687091;2;0.000000;0.003023;9.029236;o;0.269353;0.146402;3.453488;1.990129;5.443619;1.621112;1.545593;9.026201;
0;2147483647;40000000;40000000;1;53.687091;3;0.000000;0.005331;8.442290;o;0.274258;0.102501;3.263665;2.315644;5.579310;1.271284;1.209456;8.436946;
0;2147483647;40000000;40000000;1;53.687091;4;0.000000;0.006657;6.668864;o;0.278424;0.075475;2.575115;1.789041;4.364158;1.026097;0.917852;6.662185;
0;2147483647;40000000;40000000;1;53.687091;5;0.000000;0.008367;6.084416;o;0.279606;0.062445;2.249350;1.850332;4.099684;0.781961;0.852132;6.076037;
0;2147483647;40000000;40000000;1;53.687091;6;0.000000;0.010179;5.258006;o;0.283777;0.051338;2.040928;1.719423;3.760352;0.566986;0.585192;5.247812;
0;2147483647;40000000;40000000;1;53.687091;7;0.000000;0.011719;4.829444;o;0.287912;0.044168;1.768086;1.587074;3.355162;0.594210;0.536054;4.817713;
0;2147483647;40000000;40000000;1;53.687091;8;0.000000;0.013580;4.535798;o;0.300568;0.038371;1.674176;1.399422;3.073599;0.633600;0.474340;4.522205;
0;2147483647;40000000;40000000;1;53.687091;9;0.000000;0.015856;4.275387;o;0.305712;0.034921;1.567933;1.282801;2.850735;0.583844;0.481028;4.259518;
0;2147483647;40000000;40000000;1;53.687091;10;0.000000;0.016526;3.837062;o;0.333816;0.031244;1.491528;1.252118;2.745171;0.369396;0.336006;3.820522;
0;2147483647;40000000;40000000;1;53.687091;11;0.000000;0.019011;4.072525;o;0.355596;0.029014;1.374822;1.642968;3.019319;0.339111;0.307095;4.053501;
0;2147483647;40000000;40000000;1;53.687091;12;0.000000;0.023971;4.764830;o;0.457447;0.040362;1.856007;1.340839;3.198359;0.627101;0.395277;4.740845;
