min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;
0;0;0;0;0;0;0;0;0;0;
min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;
0;0;0;0;0;0;0;0;0;0;
0;100000;10000000;10000000;1;0.010000;1;0.000000;0.000410;4.456955;o;0.064737;0.073208;0.886198;1.184693;2.070892;1.090467;1.157198;
0;100000;10000000;10000000;1;0.010000;1;0.000000;0.000596;4.498369;o;0.065049;0.074043;0.894956;1.196380;2.091337;1.101040;1.166264;
0;100000;10000000;5000000;2;0.020000;1;0.000000;0.000413;4.261223;o;0.035745;0.074333;0.801402;1.083690;1.885093;1.133699;1.131897;
0;100000;10000000;5000000;2;0.020000;1;0.000000;0.000391;4.402351;o;0.035101;0.074845;0.904607;1.148403;2.053012;1.076779;1.162175;
0;100000;10000000;3333334;3;0.030000;1;0.000000;0.000338;4.320014;o;0.023834;0.075787;0.865079;1.143201;2.008281;1.075840;1.135888;
0;100000;10000000;3333334;3;0.030000;1;0.000000;0.000365;4.347037;o;0.024470;0.075514;0.861659;1.156753;2.018413;1.086878;1.141352;
0;100000;10000000;2500000;4;0.040000;1;0.000000;0.000320;4.129270;o;0.017835;0.071904;0.773925;1.047668;1.821594;1.117308;1.100269;
0;100000;10000000;2500000;4;0.040000;1;0.000000;0.000298;4.136150;o;0.017690;0.071408;0.744294;1.058202;1.802498;1.128142;1.116071;
0;100000;10000000;2000000;5;0.050000;1;0.000000;0.000279;4.096423;o;0.014295;0.071955;0.746998;1.041026;1.788025;1.113221;1.108606;
0;100000;10000000;2000000;5;0.050000;1;0.000000;0.000288;4.133270;o;0.014144;0.072063;0.749631;1.053577;1.803209;1.126407;1.117117;
0;100000;10000000;1666667;6;0.060000;1;0.000000;0.000200;4.071705;o;0.011627;0.071590;0.738400;1.037788;1.776189;1.109086;1.102969;
0;100000;10000000;1666667;6;0.060000;1;0.000000;0.000196;4.128921;o;0.011707;0.071508;0.757790;1.050816;1.808607;1.122562;1.114298;
0;100000;10000000;1428572;7;0.070000;1;0.000000;0.000219;4.053551;o;0.010151;0.071971;0.728646;1.036031;1.764678;1.107414;1.099076;
0;100000;10000000;1428572;7;0.070000;1;0.000000;0.000219;4.081486;o;0.010085;0.072028;0.719378;1.049208;1.768588;1.118527;1.111995;
0;100000;10000000;1250000;8;0.080000;1;0.000000;0.000186;4.043099;o;0.009232;0.072947;0.723228;1.033998;1.757227;1.105514;1.097952;
0;100000;10000000;1250000;8;0.080000;1;0.000000;0.000294;4.075328;o;0.009078;0.072283;0.723394;1.044917;1.768312;1.117986;1.107331;
0;100000;10000000;1111112;9;0.090000;1;0.000000;0.000289;4.044566;o;0.008144;0.071966;0.719973;1.033442;1.753417;1.107021;1.103686;
0;100000;10000000;1111112;9;0.090000;1;0.000000;0.000172;4.055928;o;0.008149;0.071322;0.699212;1.045892;1.745105;1.120413;1.110723;
0;100000;10000000;1000000;10;0.100000;1;0.000000;0.000193;4.047350;o;0.007729;0.071360;0.726970;1.034130;1.761101;1.109557;1.097367;
0;100000;10000000;1000000;10;0.100000;1;0.000000;0.000176;4.055389;o;0.007724;0.071650;0.704245;1.047959;1.752205;1.119488;1.104104;
0;100000;10000000;909091;11;0.110000;1;0.000000;0.000356;4.041851;o;0.006300;0.069776;0.725270;1.031056;1.756328;1.109351;1.099700;
0;100000;10000000;909091;11;0.110000;1;0.000000;0.000219;4.057177;o;0.007134;0.071658;0.711785;1.044531;1.756318;1.116137;1.105669;
0;100000;10000000;833334;12;0.120000;1;0.000000;0.000254;4.023813;o;0.005896;0.071276;0.715261;1.030322;1.745584;1.104929;1.095831;
0;100000;10000000;833334;12;0.120000;1;0.000000;0.000129;4.048113;o;0.006153;0.072928;0.703030;1.044845;1.747877;1.114800;1.106184;
0;100000;10000000;769231;13;0.130000;1;0.000000;0.000203;4.023753;o;0.005840;0.071913;0.713353;1.029094;1.742448;1.106151;1.097155;
0;100000;10000000;769231;13;0.130000;1;0.000000;0.000188;4.026483;o;0.005687;0.071972;0.684312;1.042315;1.726629;1.116034;1.105929;
0;100000;10000000;714286;14;0.140000;1;0.000000;0.000297;4.014340;o;0.005568;0.072073;0.713030;1.027932;1.740963;1.101904;1.093492;
0;100000;10000000;714286;14;0.140000;1;0.000000;0.000141;4.020284;o;0.005506;0.071968;0.687008;1.040013;1.727022;1.113143;1.102462;
0;100000;10000000;666667;15;0.150000;1;0.000000;0.000230;4.032524;o;0.005022;0.071948;0.715504;1.032565;1.748071;1.101208;1.106001;
0;100000;10000000;666667;15;0.150000;1;0.000000;0.000226;4.045089;o;0.005002;0.071990;0.690720;1.043768;1.734490;1.113244;1.120094;
0;100000;10000000;625000;16;0.160000;1;0.000000;0.000159;4.089158;o;0.004527;0.073411;0.739436;1.048954;1.788392;1.119261;1.103365;
0;100000;10000000;625000;16;0.160000;1;0.000000;0.000177;4.102179;o;0.004899;0.073905;0.724946;1.059481;1.784429;1.128861;1.109866;
0;100000;10000000;588236;17;0.170000;1;0.000000;0.000141;4.010010;o;0.004446;0.071590;0.709990;1.025882;1.735873;1.101956;1.095961;
0;100000;10000000;588236;17;0.170000;1;0.000000;0.000145;4.035016;o;0.004548;0.072902;0.700727;1.040744;1.741472;1.112042;1.103865;
0;100000;10000000;555556;18;0.180000;1;0.000000;0.000115;3.998685;o;0.004408;0.070789;0.700478;1.029390;1.729869;1.101263;1.092197;
0;100000;10000000;555556;18;0.180000;1;0.000000;0.000243;4.022315;o;0.004777;0.071622;0.689383;1.042069;1.731453;1.112942;1.101237;
0;100000;10000000;526316;19;0.190000;1;0.000000;0.000226;4.008529;o;0.004370;0.071618;0.704929;1.028432;1.733363;1.102842;1.096065;
0;100000;10000000;526316;19;0.190000;1;0.000000;0.000190;4.010912;o;0.003730;0.071976;0.677565;1.040986;1.718553;1.114163;1.102258;
0;100000;10000000;500000;20;0.200000;1;0.000000;0.000162;3.995348;o;0.003495;0.071571;0.699131;1.025591;1.724724;1.101003;1.094351;
0;100000;10000000;500000;20;0.200000;1;0.000000;0.000196;4.030279;o;0.004352;0.071193;0.699009;1.040338;1.739349;1.113238;1.101872;
0;100000;10000000;476191;21;0.210000;1;0.000000;0.000152;3.989765;o;0.003725;0.071481;0.696025;1.024705;1.720731;1.101454;1.092179;
0;100000;10000000;476191;21;0.210000;1;0.000000;0.000262;4.004118;o;0.004005;0.071907;0.676382;1.039380;1.715763;1.112076;1.100063;
0;100000;10000000;454546;22;0.220000;1;0.000000;0.000285;4.001587;o;0.003875;0.071618;0.705802;1.023314;1.729117;1.105731;1.090921;
0;100000;10000000;454546;22;0.220000;1;0.000000;0.000262;4.002919;o;0.003770;0.071618;0.678222;1.037611;1.715834;1.114108;1.097284;
0;100000;10000000;434783;23;0.230000;1;0.000000;0.000108;3.966991;o;0.003272;0.071063;0.672414;1.023252;1.695667;1.100500;1.096338;
0;100000;10000000;434783;23;0.230000;1;0.000000;0.000113;3.987285;o;0.003425;0.067407;0.663391;1.038470;1.701862;1.113158;1.101279;
0;100000;10000000;416667;24;0.240000;1;0.000000;0.000227;3.985613;o;0.003291;0.071961;0.693889;1.025647;1.719538;1.099951;1.090605;
0;100000;10000000;416667;24;0.240000;1;0.000000;0.000214;3.996928;o;0.003457;0.071960;0.673017;1.039719;1.712737;1.110453;1.098066;
0;100000;10000000;400000;25;0.250000;1;0.000000;0.000083;3.995529;o;0.003176;0.071354;0.682548;1.027679;1.710229;1.105850;1.104797;
0;100000;10000000;400000;25;0.250000;1;0.000000;0.000209;4.021039;o;0.003403;0.071898;0.670787;1.045890;1.716678;1.121261;1.107549;
0;100000;10000000;384616;26;0.260000;1;0.000000;0.000244;4.041785;o;0.003558;0.072938;0.709595;1.032614;1.742210;1.116022;1.106772;
0;100000;10000000;384616;26;0.260000;1;0.000000;0.000217;4.054762;o;0.003348;0.073256;0.678487;1.051084;1.729572;1.124487;1.123839;
0;100000;10000000;370371;27;0.270000;1;0.000000;0.000186;4.014550;o;0.003003;0.072688;0.674063;1.038822;1.712886;1.112294;1.113453;
0;100000;10000000;370371;27;0.270000;1;0.000000;0.000186;4.048177;o;0.003289;0.073363;0.674606;1.049971;1.724578;1.125797;1.120924;
0;100000;10000000;357143;28;0.280000;1;0.000000;0.000156;3.981944;o;0.002535;0.072096;0.645526;1.040776;1.686302;1.111397;1.109417;
0;100000;10000000;357143;28;0.280000;1;0.000000;0.000163;3.990426;o;0.002918;0.073248;0.621308;1.054476;1.675785;1.123123;1.115149;
0;100000;10000000;344828;29;0.290000;1;0.000000;0.000162;3.991510;o;0.002763;0.073276;0.640347;1.037734;1.678083;1.122614;1.114571;
0;100000;10000000;344828;29;0.290000;1;0.000000;0.000260;4.053006;o;0.002822;0.073433;0.668564;1.052767;1.721331;1.135817;1.118892;
0;100000;10000000;333334;30;0.299999;1;0.000000;0.000136;3.947683;o;0.002430;0.074081;0.612219;1.027188;1.639408;1.116178;1.115410;
0;100000;10000000;333334;30;0.299999;1;0.000000;0.000259;3.989663;o;0.002578;0.073505;0.611521;1.048354;1.659876;1.133216;1.120188;
0;100000;10000000;322581;31;0.310000;1;0.000000;0.000147;3.945864;o;0.002669;0.072838;0.608677;1.036599;1.645277;1.111001;1.113879;
0;100000;10000000;322581;31;0.310000;1;0.000000;0.000250;3.970558;o;0.002640;0.073611;0.598588;1.053251;1.651840;1.122127;1.120048;
0;100000;10000000;312500;32;0.320000;1;0.000000;0.000231;3.916349;o;0.002236;0.071697;0.596047;1.035006;1.631054;1.110096;1.100984;
0;100000;10000000;312500;32;0.320000;1;0.000000;0.000122;3.903802;o;0.002362;0.074297;0.567335;1.045077;1.612413;1.115555;1.099010;
0;100000;10000000;303031;33;0.329999;1;0.000000;0.000236;3.885107;o;0.002375;0.073417;0.588803;1.021743;1.610547;1.100737;1.097754;
0;100000;10000000;303031;33;0.329999;1;0.000000;0.000216;3.890921;o;0.002312;0.073620;0.566721;1.036806;1.603528;1.109901;1.101303;
0;100000;10000000;294118;34;0.340000;1;0.000000;0.000244;3.909836;o;0.002494;0.073437;0.578928;1.021953;1.600882;1.108316;1.124424;
0;100000;10000000;294118;34;0.340000;1;0.000000;0.000198;3.935491;o;0.002209;0.073618;0.557737;1.037933;1.595671;1.134053;1.129702;
0;100000;10000000;285715;35;0.349999;1;0.000000;0.000227;3.941931;o;0.002470;0.074593;0.581852;1.047622;1.629475;1.122942;1.112184;
0;100000;10000000;285715;35;0.349999;1;0.000000;0.000188;3.937720;o;0.002015;0.073840;0.555527;1.060382;1.615910;1.127353;1.118334;
0;100000;10000000;277778;36;0.360000;1;0.000000;0.000211;3.887456;o;0.002301;0.073807;0.575892;1.036192;1.612086;1.101774;1.097238;
0;100000;10000000;277778;36;0.360000;1;0.000000;0.000195;3.875773;o;0.002281;0.073058;0.547378;1.043163;1.590542;1.108945;1.100712;
0;100000;10000000;270271;37;0.369999;1;0.000000;0.000195;3.853501;o;0.001965;0.073429;0.557023;1.021690;1.578714;1.104896;1.094263;
0;100000;10000000;270271;37;0.369999;1;0.000000;0.000185;3.853656;o;0.001871;0.073495;0.531655;1.037033;1.568689;1.110446;1.098929;
0;100000;10000000;263158;38;0.380000;1;0.000000;0.000237;3.880445;o;0.002698;0.072910;0.572229;1.029411;1.601641;1.104736;1.098182;
0;100000;10000000;263158;38;0.380000;1;0.000000;0.000176;3.864847;o;0.001910;0.073663;0.535378;1.043341;1.578720;1.109285;1.101053;
0;100000;10000000;256411;39;0.389999;1;0.000000;0.000228;3.872618;o;0.002650;0.072823;0.567799;1.027869;1.595669;1.101172;1.100037;
0;100000;10000000;256411;39;0.389999;1;0.000000;0.000190;3.881156;o;0.002501;0.072991;0.551615;1.036296;1.587913;1.114031;1.103490;
0;100000;10000000;250000;40;0.400000;1;0.000000;0.000195;3.851535;o;0.002268;0.073150;0.551829;1.026433;1.578263;1.102149;1.095470;
0;100000;10000000;250000;40;0.400000;1;0.000000;0.000171;3.856816;o;0.001788;0.073188;0.525115;1.043693;1.568809;1.109740;1.103081;
0;100000;10000000;243903;41;0.409999;1;0.000000;0.000199;3.853606;o;0.002372;0.072999;0.556043;1.023423;1.579467;1.099774;1.098755;
0;100000;10000000;243903;41;0.409999;1;0.000000;0.000176;3.861814;o;0.002485;0.072891;0.534030;1.037801;1.571832;1.113840;1.100549;
0;100000;10000000;238096;42;0.419999;1;0.000000;0.000312;3.864853;o;0.002156;0.073757;0.558773;1.023448;1.582222;1.103758;1.102607;
0;100000;10000000;238096;42;0.419999;1;0.000000;0.000157;3.851958;o;0.001966;0.073318;0.521996;1.037146;1.559144;1.114813;1.102520;
0;100000;10000000;232559;43;0.429998;1;0.000000;0.000293;3.847716;o;0.002000;0.072900;0.550721;1.021993;1.572716;1.101262;1.098506;
0;100000;10000000;232559;43;0.429998;1;0.000000;0.000153;3.840995;o;0.001614;0.073578;0.518267;1.035555;1.553823;1.111646;1.100139;
0;100000;10000000;227273;44;0.439999;1;0.000000;0.000147;3.819675;o;0.001605;0.073520;0.528285;1.021329;1.549615;1.100613;1.094135;
0;100000;10000000;227273;44;0.439999;1;0.000000;0.000144;3.834928;o;0.001867;0.073343;0.510209;1.037717;1.547927;1.108675;1.102930;
0;100000;10000000;10000000;1;0.010000;1;0.000000;0.000554;4.267009;o;0.064028;0.072819;0.733503;1.099391;1.832895;1.152682;1.143990;
0;100000;10000000;10000000;1;0.010000;1;0.000000;0.000579;4.315896;o;0.064551;0.072991;0.740783;1.110148;1.850933;1.161196;1.165595;
0;100000;10000000;5000000;2;0.020000;1;0.000000;0.000404;4.156734;o;0.032685;0.073131;0.725731;1.061748;1.787481;1.134701;1.128292;
0;100000;10000000;5000000;2;0.020000;1;0.000000;0.000392;4.137005;o;0.032337;0.072924;0.680375;1.074781;1.755158;1.146579;1.129575;
0;100000;10000000;3333334;3;0.030000;1;0.000000;0.000382;4.083639;o;0.021950;0.073389;0.701804;1.048886;1.750691;1.123505;1.113682;
0;100000;10000000;3333334;3;0.030000;1;0.000000;0.000228;4.076802;o;0.021759;0.072951;0.666357;1.065698;1.732055;1.129640;1.120128;
0;100000;10000000;2500000;4;0.040000;1;0.000000;0.000272;4.066426;o;0.016174;0.073489;0.704309;1.043529;1.747839;1.115280;1.113331;
0;100000;10000000;2500000;4;0.040000;1;0.000000;0.000153;4.069747;o;0.016347;0.072926;0.684246;1.055086;1.739334;1.125238;1.115706;
0;100000;10000000;2000000;5;0.050000;1;0.000000;0.000277;4.046709;o;0.012982;0.072906;0.699979;1.035438;1.735418;1.114626;1.110459;
0;100000;10000000;2000000;5;0.050000;1;0.000000;0.000154;4.045065;o;0.013169;0.072961;0.668104;1.051025;1.719130;1.122896;1.116712;
0;100000;10000000;1666667;6;0.060000;1;0.000000;0.000211;4.026374;o;0.011298;0.073055;0.690552;1.035364;1.725917;1.110154;1.105699;
0;100000;10000000;1666667;6;0.060000;1;0.000000;0.000341;4.028176;o;0.011211;0.073725;0.661518;1.050022;1.711542;1.119936;1.111379;
0;100000;10000000;1428572;7;0.070000;1;0.000000;0.000228;4.035336;o;0.009555;0.073421;0.699686;1.036114;1.735801;1.112755;1.103535;
0;100000;10000000;1428572;7;0.070000;1;0.000000;0.000237;4.033263;o;0.010155;0.072753;0.672683;1.050971;1.723655;1.118280;1.108142;
0;100000;10000000;1250000;8;0.080000;1;0.000000;0.000315;4.039801;o;0.008648;0.073585;0.704837;1.030521;1.735359;1.114448;1.107406;
0;100000;10000000;1250000;8;0.080000;1;0.000000;0.000178;4.041858;o;0.008704;0.072966;0.676726;1.048488;1.725215;1.124273;1.110478;
0;100000;10000000;1111112;9;0.090000;1;0.000000;0.000149;4.020124;o;0.007384;0.073050;0.693890;1.029004;1.722895;1.111714;1.104890;
0;100000;10000000;1111112;9;0.090000;1;0.000000;0.000154;4.033426;o;0.007588;0.073081;0.672785;1.042341;1.715128;1.118781;1.118653;
0;100000;10000000;1000000;10;0.100000;1;0.000001;0.000353;4.210683;o;0.007193;0.074038;0.731574;1.025739;1.757314;1.143585;1.228158;
0;100000;10000000;1000000;10;0.100000;1;0.000000;0.000169;4.265752;o;0.006603;0.073209;0.688687;1.039272;1.727960;1.216448;1.241323;
