1000; 1; 0.008597;
2000; 1; 0.015092;
3000; 1; 0.274578;
4000; 1; 0.211313;
5000; 1; 0.336434;
1000; 1; 0.007820;
2000; 1; 0.037853;
3000; 1; 0.008510;
4000; 1; 0.011606;
5000; 1; 0.014289;
6000; 1; 0.017294;
7000; 1; 0.020018;
8000; 1; 0.023074;
9000; 1; 0.025951;
1000; 101; 0.002994;
2000; 101; 0.005883;
3000; 101; 0.008863;
4000; 101; 0.011927;
5000; 101; 0.014617;
6000; 101; 0.017608;
7000; 101; 0.020368;
8000; 101; 0.023890;
9000; 101; 0.026433;
1000; 201; 0.003135;
2000; 201; 0.006196;
3000; 201; 0.009378;
4000; 201; 0.012303;
5000; 201; 0.015593;
6000; 201; 0.018492;
7000; 201; 0.021700;
8000; 201; 0.025372;
9000; 201; 0.027533;
1000; 301; 0.003251;
2000; 301; 0.006403;
3000; 301; 0.009791;
4000; 301; 0.012973;
5000; 301; 0.016196;
6000; 301; 0.019540;
7000; 301; 0.022547;
8000; 301; 0.025807;
9000; 301; 0.029406;
1000; 401; 0.003505;
2000; 401; 0.006675;
3000; 401; 0.010138;
4000; 401; 0.014211;
5000; 401; 0.016780;
6000; 401; 0.020026;
7000; 401; 0.023323;
8000; 401; 0.026632;
9000; 401; 0.029826;
1000; 501; 0.003391;
2000; 501; 0.006747;
3000; 501; 0.010032;
-----
1000; 1; 0.003002;
2000; 1; 0.005850;
3000; 1; 0.008746;
4000; 1; 0.011595;
8000; 1; 0.022688;
9000; 1; 0.025633;
1000; 101; 0.003036;
2000; 101; 0.005970;
3000; 101; 0.008800;
4000; 101; 0.011940;
5000; 101; 0.014448;
6000; 101; 0.017655;
7000; 101; 0.020437;
8000; 101; 0.023537;
9000; 101; 0.026830;
1000; 201; 0.003287;
2000; 201; 0.006481;
3000; 201; 0.009384;
4000; 201; 0.012469;
5000; 201; 0.016031;
6000; 201; 0.018577;
7000; 201; 0.021782;
8000; 201; 0.024439;
9000; 201; 0.028140;
1000; 301; 0.003283;
2000; 301; 0.006527;
3000; 301; 0.009637;
4000; 301; 0.013081;
5000; 301; 0.015838;
6000; 301; 0.019341;
7000; 301; 0.022888;
8000; 301; 0.025998;
9000; 301; 0.030102;
1000; 401; 0.003426;
2000; 401; 0.006682;
3000; 401; 0.010018;
4000; 401; 0.013280;
5000; 401; 0.016962;
6000; 401; 0.019963;
7000; 401; 0.023329;
8000; 401; 0.026864;
9000; 401; 0.030047;
1000; 501; 0.003353;
2000; 501; 0.006874;
3000; 501; 0.009973;
4000; 501; 0.013157;
5000; 501; 0.016592;
6000; 501; 0.020193;
7000; 501; 0.023306;
8000; 501; 0.026698;
9000; 501; 0.032358;
1000; 601; 0.003398;
2000; 601; 0.006733;
3000; 601; 0.009960;
4000; 601; 0.013438;
5000; 601; 0.016664;
6000; 601; 0.020216;
7000; 601; 0.023792;
8000; 601; 0.027056;
9000; 601; 0.030141;
1000; 701; 0.003404;
2000; 701; 0.006759;
3000; 701; 0.010389;
4000; 701; 0.013288;
5000; 701; 0.016687;
6000; 701; 0.020227;
7000; 701; 0.023346;
8000; 701; 0.026738;
9000; 701; 0.030270;
1000; 801; 0.003535;
2000; 801; 0.006793;
3000; 801; 0.010073;
4000; 801; 0.013510;
5000; 801; 0.016925;
6000; 801; 0.020517;
7000; 801; 0.024192;
8000; 801; 0.027049;
9000; 801; 0.030816;
1000; 901; 0.003508;
2000; 901; 0.006719;
3000; 901; 0.010400;
4000; 901; 0.014033;
5000; 901; 0.016909;
6000; 901; 0.020768;
7000; 901; 0.024477;
8000; 901; 0.027465;
9000; 901; 0.030819;
1000; 1001; 0.003472;
2000; 1001; 0.006933;
3000; 1001; 0.010699;
4000; 1001; 0.014143;
5000; 1001; 0.017167;
6000; 1001; 0.021911;
7000; 1001; 0.024516;
8000; 1001; 0.027958;
9000; 1001; 0.030999;
1000; 1101; 0.003655;
2000; 1101; 0.007382;
3000; 1101; 0.010652;
4000; 1101; 0.014530;
5000; 1101; 0.017830;
6000; 1101; 0.021307;
7000; 1101; 0.024700;
8000; 1101; 0.027687;
9000; 1101; 0.031636;
1000; 1201; 0.003700;
2000; 1201; 0.007166;
3000; 1201; 0.010557;
4000; 1201; 0.014062;
5000; 1201; 0.017483;
6000; 1201; 0.021337;
7000; 1201; 0.024992;
8000; 1201; 0.028306;
9000; 1201; 0.032110;
1000; 1301; 0.003704;
2000; 1301; 0.007377;
3000; 1301; 0.011064;
4000; 1301; 0.015037;
5000; 1301; 0.018354;
6000; 1301; 0.022470;
7000; 1301; 0.026015;
8000; 1301; 0.029255;
9000; 1301; 0.032660;
1000; 1401; 0.003858;
2000; 1401; 0.007463;
3000; 1401; 0.011107;
4000; 1401; 0.014671;
5000; 1401; 0.018284;
6000; 1401; 0.022143;
7000; 1401; 0.026172;
8000; 1401; 0.029621;
9000; 1401; 0.033222;
1000; 1501; 0.003801;
2000; 1501; 0.007573;
3000; 1501; 0.011256;
4000; 1501; 0.015321;
5000; 1501; 0.019221;
6000; 1501; 0.023017;
7000; 1501; 0.026570;
8000; 1501; 0.030514;
9000; 1501; 0.033532;
1000; 1601; 0.003905;
2000; 1601; 0.007958;
3000; 1601; 0.011705;
4000; 1601; 0.015486;
5000; 1601; 0.019438;
6000; 1601; 0.023716;
7000; 1601; 0.027494;
8000; 1601; 0.031382;
9000; 1601; 0.034873;
1000; 1701; 0.003920;
2000; 1701; 0.008021;
3000; 1701; 0.011419;
4000; 1701; 0.015446;
5000; 1701; 0.019601;
6000; 1701; 0.023040;
7000; 1701; 0.026805;
8000; 1701; 0.030356;
9000; 1701; 0.034045;
1000; 1801; 0.003983;
2000; 1801; 0.007959;
3000; 1801; 0.011760;
4000; 1801; 0.015038;
5000; 1801; 0.017154;
6000; 1801; 0.020472;
7000; 1801; 0.023702;
8000; 1801; 0.027524;
9000; 1801; 0.030838;
1000; 1901; 0.003593;
2000; 1901; 0.007295;
3000; 1901; 0.010713;
4000; 1901; 0.014258;
