-------
3000; 1201; 0.003577;
4000; 1201; 0.004711;
5000; 1201; 0.006115;
6000; 1201; 0.007249;
7000; 1201; 0.008158;
8000; 1201; 0.009397;
9000; 1201; 0.010288;
1000; 1301; 0.001287;
2000; 1301; 0.002535;
3000; 1301; 0.003804;
4000; 1301; 0.005023;
5000; 1301; 0.006335;
6000; 1301; 0.007145;
7000; 1301; 0.008483;
8000; 1301; 0.010134;
9000; 1301; 0.010919;
1000; 1401; 0.001287;
2000; 1401; 0.002622;
3000; 1401; 0.003865;
4000; 1401; 0.005116;
5000; 1401; 0.006543;
6000; 1401; 0.007685;
7000; 1401; 0.009123;
8000; 1401; 0.010354;
9000; 1401; 0.011476;
1000; 1501; 0.001347;
2000; 1501; 0.002808;
3000; 1501; 0.003899;
4000; 1501; 0.005213;
5000; 1501; 0.006652;
6000; 1501; 0.007900;
7000; 1501; 0.009040;
8000; 1501; 0.010298;
9000; 1501; 0.011973;
1000; 1601; 0.001425;
2000; 1601; 0.002685;
3000; 1601; 0.004223;
4000; 1601; 0.005403;
5000; 1601; 0.006589;
6000; 1601; 0.008177;
7000; 1601; 0.009365;
8000; 1601; 0.011326;
9000; 1601; 0.012675;
1000; 1701; 0.001378;
2000; 1701; 0.002821;
3000; 1701; 0.004169;
4000; 1701; 0.005668;
5000; 1701; 0.006986;
6000; 1701; 0.008163;
7000; 1701; 0.009669;
8000; 1701; 0.011297;
9000; 1701; 0.012589;
1000; 1801; 0.001471;
2000; 1801; 0.002868;
3000; 1801; 0.004392;
4000; 1801; 0.005641;
5000; 1801; 0.007229;
6000; 1801; 0.008590;
7000; 1801; 0.010108;
8000; 1801; 0.011386;
9000; 1801; 0.012839;
1000; 1901; 0.001537;
2000; 1901; 0.002901;
3000; 1901; 0.004379;
4000; 1901; 0.005874;
5000; 1901; 0.007403;
6000; 1901; 0.008505;
7000; 1901; 0.010490;
8000; 1901; 0.011333;
9000; 1901; 0.013222;
1000; 2001; 0.001561;
2000; 2001; 0.003072;
3000; 2001; 0.004493;
4000; 2001; 0.006004;
5000; 2001; 0.007738;
6000; 2001; 0.008982;
7000; 2001; 0.010560;
8000; 2001; 0.011974;
9000; 2001; 0.013486;
1000; 2101; 0.001562;
2000; 2101; 0.003132;
3000; 2101; 0.004451;
4000; 2101; 0.006247;
5000; 2101; 0.007487;
6000; 2101; 0.009593;
7000; 2101; 0.011126;
8000; 2101; 0.012861;
9000; 2101; 0.014286;
1000; 2201; 0.001657;
2000; 2201; 0.003256;
3000; 2201; 0.004672;
4000; 2201; 0.006473;
5000; 2201; 0.008043;
6000; 2201; 0.009598;
7000; 2201; 0.011391;
8000; 2201; 0.012500;
9000; 2201; 0.014145;
1000; 2301; 0.001626;
2000; 2301; 0.003254;
3000; 2301; 0.004832;
4000; 2301; 0.006207;
5000; 2301; 0.007933;
6000; 2301; 0.008385;
7000; 2301; 0.009584;
8000; 2301; 0.011030;
9000; 2301; 0.012700;
1000; 2401; 0.001447;
2000; 2401; 0.002834;
3000; 2401; 0.004216;
4000; 2401; 0.005520;
5000; 2401; 0.007154;
6000; 2401; 0.008501;
7000; 2401; 0.009841;
8000; 2401; 0.010901;
9000; 2401; 0.012471;
1000; 2501; 0.001481;
2000; 2501; 0.002850;
3000; 2501; 0.004268;
4000; 2501; 0.005725;
5000; 2501; 0.007177;
6000; 2501; 0.008768;
7000; 2501; 0.010202;
8000; 2501; 0.011527;
9000; 2501; 0.012883;
1000; 2601; 0.001537;
2000; 2601; 0.003025;
3000; 2601; 0.004410;
4000; 2601; 0.005811;
5000; 2601; 0.007309;
6000; 2601; 0.008578;
7000; 2601; 0.010392;
8000; 2601; 0.011773;
9000; 2601; 0.013439;
1000; 2701; 0.001478;
2000; 2701; 0.002943;
3000; 2701; 0.004510;
4000; 2701; 0.006017;
5000; 2701; 0.007623;
6000; 2701; 0.009032;
7000; 2701; 0.010716;
8000; 2701; 0.012219;
9000; 2701; 0.013781;
1000; 2801; 0.001598;
2000; 2801; 0.003102;
3000; 2801; 0.004628;
4000; 2801; 0.006093;
5000; 2801; 0.007672;
6000; 2801; 0.009320;
7000; 2801; 0.010745;
8000; 2801; 0.012181;
9000; 2801; 0.014140;
1000; 2901; 0.001599;
2000; 2901; 0.003036;
3000; 2901; 0.004652;
4000; 2901; 0.006328;
5000; 2901; 0.007591;
6000; 2901; 0.009144;
7000; 2901; 0.010674;
8000; 2901; 0.012178;
9000; 2901; 0.013670;
