10000; 1; 2.453792;
10000; 101; 2.845490;
10000; 201; 2.476609;
10000; 301; 0.772783;
10000; 401; 1.358114;
10000; 501; 1.482002;
10000; 601; 1.450979;
10000; 701; 1.372454;
10000; 801; 1.462562;
10000; 901; 1.437522;
10000; 1001; 1.487278;
10000; 1101; 1.455998;
10000; 1201; 1.400847;
10000; 1301; 1.360251;
10000; 1401; 2.817820;
10000; 1501; 5.289786;
10000; 1601; 5.025007;
10000; 1701; 2.956982;
10000; 1801; 2.981419;
10000; 1901; 4.049939;
10000; 2001; 5.872385;
10000; 2101; 4.194883;
10000; 2201; 3.397863;
10000; 2301; 3.404881;
10000; 2401; 3.735492;
10000; 2501; 2.905688;
10000; 2601; 3.446664;
10000; 2701; 3.555578;
10000; 2801; 4.939481;
10000; 2901; 5.980090;
10000; 1; 1.733440;
10000; 1; 1.792052;
10000; 1; 1.426522;
10000; 1; 1.452515;
10000; 1; 1.455421;
10000; 1; 1.411714;
10000; 1; 1.463053;
10000; 1; 1.461610;
10000; 1; 1.406001;
10000; 1; 1.501425;
