10000; 1; 2.014294;
10000; 1001; 2.906438;
10000; 2001; 6.160585;
10000; 3001; 4.291100;
10000; 4001; 3.565579;
10000; 5001; 3.436679;
10000; 6001; 3.555227;
10000; 7001; 3.555951;
10000; 8001; 3.529220;
10000; 9001; 7.419826;
10000; 10001; 6.454950;
10000; 11001; 3.376209;
10000; 12001; 7.677109;
10000; 13001; 8.249750;
10000; 14001; 8.148722;
10000; 15001; 5.042498;
10000; 16001; 3.351063;
10000; 17001; 5.495352;
10000; 18001; 8.595911;
10000; 19001; 13.121398;
10000; 20001; 15.658975;
10000; 21001; 8.604978;
10000; 22001; 10.545058;
10000; 23001; 7.937671;
10000; 24001; 5.664625;
10000; 25001; 8.626072;
10000; 26001; 8.357161;
10000; 27001; 8.987029;
10000; 28001; 13.707114;
10000; 29001; 6.535792;
